trialNum, NumTeachers, NumAssessments, target, IG, scoreAboveBaseline
1,4,1,0.8,2472.721985248257,0
1,4,2,0.8,2480.720427188485,0
1,4,3,0.8,2480.720427188485,0
1,4,4,0.8,0,0
1,4,5,0.8,0,0
1,5,0,0.8,2480.7204271884852,0
1,5,1,0.8,2480.7204271884852,0
1,5,2,0.8,2480.7204271884852,0
1,5,3,0.8,0,0
1,5,4,0.8,0,0
1,5,5,0.8,0,0
1,6,0,0.8,2480.7204271884852,0
1,6,1,0.8,2480.7204271884852,0
1,6,2,0.8,2475.404545154929,0
1,6,3,0.8,0,0
1,6,4,0.8,0,0
1,6,5,0.8,0,0
1,7,0,0.8,2477.6894728953052,0
1,7,1,0.8,2480.720427188485,0
1,7,2,0.8,0,0
1,7,3,0.8,0,0
1,7,4,0.8,0,0
1,7,5,0.8,0,0
1,8,0,0.8,2468.9615559544445,0
1,8,1,0.8,2477.4824732873067,0
1,8,2,0.8,0,0
1,8,3,0.8,0,0
1,8,4,0.8,0,0
1,8,5,0.8,0,0
1,9,0,0.8,2480.7204271884843,0
1,9,1,0.8,0,0
1,9,2,0.8,0,0
1,9,3,0.8,0,0
1,9,4,0.8,0,0
1,9,5,0.8,0,0
1,10,0,0.8,2475.7518629583956,0
1,10,1,0.8,0,0
1,10,2,0.8,0,0
1,10,3,0.8,0,0
1,10,4,0.8,0,0
1,10,5,0.8,0,0
1,1,0,0.9,2543.220427188482,0
1,1,1,0.9,2543.220427188483,0
1,1,2,0.9,2543.2204271884825,0
1,1,3,0.9,2543.2204271884825,0
1,1,4,0.9,2543.2204271884825,0
1,1,5,0.9,0,0
1,2,0,0.9,2543.220427188483,0
1,2,1,0.9,2543.220427188483,0
1,2,2,0.9,2543.220427188484,0
1,2,3,0.9,2543.220427188484,0
1,2,4,0.9,2543.220427188484,0
1,2,5,0.9,0,0
1,3,0,0.9,2543.220427188485,0
1,3,1,0.9,2543.2204271884852,0
1,3,2,0.9,2543.2204271884852,0
1,3,3,0.9,2543.220427188485,0
1,3,4,0.9,0,0
1,3,5,0.9,0,0
1,4,0,0.9,2543.220427188485,0
1,4,1,0.9,2543.220427188485,0
1,4,2,0.9,2543.220427188485,0
1,4,3,0.9,2543.220427188485,0
1,4,4,0.9,0,0
1,4,5,0.9,0,0
1,5,0,0.9,2543.2204271884852,0
1,5,1,0.9,2543.2204271884852,0
1,5,2,0.9,2543.2204271884852,0
1,5,3,0.9,0,0
1,5,4,0.9,0,0
1,5,5,0.9,0,0
1,6,0,0.9,2543.2204271884852,0
1,6,1,0.9,2543.2204271884852,0
1,6,2,0.9,2543.2204271884852,0
1,6,3,0.9,0,0
1,6,4,0.9,0,0
1,6,5,0.9,0,0
1,7,0,0.9,2543.2204271884852,0
1,7,1,0.9,2543.2204271884852,0
1,7,2,0.9,0,0
1,7,3,0.9,0,0
1,7,4,0.9,0,0
1,7,5,0.9,0,0
1,8,0,0.9,2543.2204271884857,0
1,8,1,0.9,2543.2204271884852,0
1,8,2,0.9,0,0
1,8,3,0.9,0,0
1,8,4,0.9,0,0
1,8,5,0.9,0,0
1,9,0,0.9,2543.220427188485,0
1,9,1,0.9,0,0
1,9,2,0.9,0,0
1,9,3,0.9,0,0
1,9,4,0.9,0,0
1,9,5,0.9,0,0
1,10,0,0.9,2543.220427188485,0
1,10,1,0.9,0,0
1,10,2,0.9,0,0
1,10,3,0.9,0,0
1,10,4,0.9,0,0
1,10,5,0.9,0,0
2,1,0,0.5,2315.164768375279,0
2,1,1,0.5,2315.164768375279,0
2,1,2,0.5,2315.164768375279,0
2,1,3,0.5,2315.164768375279,0
2,1,4,0.5,2315.164768375279,0
2,1,5,0.5,0,0
2,2,0,0.5,2373.4138627247708,0
2,2,1,0.5,2374.512475013439,0
2,2,2,0.5,2374.5589950290737,0
2,2,3,0.5,2380.0985764880493,0
2,2,4,0.5,2383.3944133540535,0
2,2,5,0.5,0,0
2,3,0,0.5,2369.3104721466843,0
2,3,1,0.5,2381.1971887767177,0
2,3,2,0.5,2386.1659403189688,0
2,3,3,0.5,2391.0945150441385,0
2,3,4,0.5,0,0
2,3,5,0.5,0,0
2,4,0,0.5,2376.247994764345,0
2,4,1,0.5,2380.114324845019,0
2,4,2,0.5,2388.6459760385223,0
2,4,3,0.5,2389.189843469489,0
2,4,4,0.5,0,0
2,4,5,0.5,0,0
2,5,0,0.5,2373.8564426901016,0
2,5,1,0.5,2386.110015144921,0
2,5,2,0.5,2386.335839355764,0
2,5,3,0.5,0,0
2,5,4,0.5,0,0
2,5,5,0.5,0,0
2,6,0,0.5,2380.9046357740317,0
2,6,1,0.5,2382.5373736331985,0
2,6,2,0.5,2389.3331167225833,0
2,6,3,0.5,0,0
2,6,4,0.5,0,0
2,6,5,0.5,0,0
2,7,0,0.5,2373.844481348261,0
2,7,1,0.5,2383.04000248976,0
2,7,2,0.5,0,0
2,7,3,0.5,0,0
2,7,4,0.5,0,0
2,7,5,0.5,0,0
2,8,0,0.5,2374.5589950290746,0
2,8,1,0.5,2382.808560135631,0
2,8,2,0.5,0,0
2,8,3,0.5,0,0
2,8,4,0.5,0,0
2,8,5,0.5,0,0
2,9,0,0.5,2381.6896652618157,0
2,9,1,0.5,0,0
2,9,2,0.5,0,0
2,9,3,0.5,0,0
2,9,4,0.5,0,0
2,9,5,0.5,0,0
2,10,0,0.5,2368.7268605674126,0
2,10,1,0.5,0,0
2,10,2,0.5,0,0
2,10,3,0.5,0,0
2,10,4,0.5,0,0
2,10,5,0.5,0,0
2,1,0,0.6,2361.7693959899825,0
2,1,1,0.6,2361.769395989984,0
2,1,2,0.6,2361.7693959899834,0
2,1,3,0.6,2366.655892398564,0
2,1,4,0.6,2366.655892398564,0
2,1,5,0.6,0,0
2,2,0,0.6,2407.2198705718615,0
2,2,1,0.6,2408.3184828605295,0
2,2,2,0.6,2408.8574793612624,0
2,2,3,0.6,2411.0134653641926,0
2,2,4,0.6,2409.9354723627275,0
2,2,5,0.6,0,0
2,3,0,0.6,2399.3002807904977,0
2,3,1,0.6,2407.419303356632,0
2,3,2,0.6,2411.572590454488,0
2,3,3,0.6,2416.706706805355,0
2,3,4,0.6,0,0
2,3,5,0.6,0,0
2,4,0,0.6,2410.6385810825495,0
2,4,1,0.6,2408.9246186641008,0
2,4,2,0.6,2416.8216040345196,0
2,4,3,0.6,2417.878567237788,0
2,4,4,0.6,0,0
2,4,5,0.6,0,0
2,5,0,0.6,2405.7199168922707,0
2,5,1,0.6,2405.2844273385463,0
2,5,2,0.6,2410.937389492265,0
2,5,3,0.6,0,0
2,5,4,0.6,0,0
2,5,5,0.6,0,0
2,6,0,0.6,2408.561161451769,0
2,6,1,0.6,2412.9025130396585,0
2,6,2,0.6,2415.9504119815147,0
2,6,3,0.6,0,0
2,6,4,0.6,0,0
2,6,5,0.6,0,0
2,7,0,0.6,2406.733840325997,0
2,7,1,0.6,2415.1642766406653,0
2,7,2,0.6,0,0
2,7,3,0.6,0,0
2,7,4,0.6,0,0
2,7,5,0.6,0,0
2,8,0,0.6,2408.9287568897603,0
2,8,1,0.6,2416.2057844488077,0
2,8,2,0.6,0,0
2,8,3,0.6,0,0
2,8,4,0.6,0,0
2,8,5,0.6,0,0
2,9,0,0.6,2401.6853314330365,0
2,9,1,0.6,0,0
2,9,2,0.6,0,0
2,9,3,0.6,0,0
2,9,4,0.6,0,0
2,9,5,0.6,0,0
2,10,0,0.6,2407.066188481357,0
2,10,1,0.6,0,0
2,10,2,0.6,0,0
2,10,3,0.6,0,0
2,10,4,0.6,0,0
2,10,5,0.6,0,0
2,1,0,0.7,2449.9892257318957,0
2,1,1,0.7,2449.9892257318947,0
2,1,2,0.7,2449.989225731895,0
2,1,3,0.7,2449.9892257318943,0
2,1,4,0.7,2449.989225731894,0
2,1,5,0.7,0,0
2,2,0,0.7,2450.937616530816,0
2,2,1,0.7,2453.2711235341485,0
2,2,2,0.7,2455.0272625722564,0
2,2,3,0.7,2455.5711300032235,0
2,2,4,0.7,2455.29919628774,0
2,2,5,0.7,0,0
2,3,0,0.7,2457.5145569877436,0
2,3,1,0.7,2459.5632268707564,0
2,3,2,0.7,2462.962570683769,0
2,3,3,0.7,2462.5878772343276,0
2,3,4,0.7,0,0
2,3,5,0.7,0,0
2,4,0,0.7,2454.02002635233,0
2,4,1,0.7,2457.5151302507174,0
2,4,2,0.7,2458.5239171895305,0
2,4,3,0.7,2463.993582998778,0
2,4,4,0.7,0,0
2,4,5,0.7,0,0
2,5,0,0.7,2454.5411159574687,0
2,5,1,0.7,2458.9391572773243,0
2,5,2,0.7,2457.231658151714,0
2,5,3,0.7,0,0
2,5,4,0.7,0,0
2,5,5,0.7,0,0
2,6,0,0.7,2460.676578988104,0
2,6,1,0.7,2452.604076437605,0
2,6,2,0.7,2463.043702602236,0
2,6,3,0.7,0,0
2,6,4,0.7,0,0
2,6,5,0.7,0,0
2,7,0,0.7,2454.8363367144834,0
2,7,1,0.7,2461.4828774810035,0
2,7,2,0.7,0,0
2,7,3,0.7,0,0
2,7,4,0.7,0,0
2,7,5,0.7,0,0
2,8,0,0.7,2448.770819567561,0
2,8,1,0.7,2458.053095135001,0
2,8,2,0.7,0,0
2,8,3,0.7,0,0
2,8,4,0.7,0,0
2,8,5,0.7,0,0
2,9,0,0.7,2460.696058244813,0
2,9,1,0.7,0,0
2,9,2,0.7,0,0
2,9,3,0.7,0,0
2,9,4,0.7,0,0
2,9,5,0.7,0,0
2,10,0,0.7,2453.6326699145393,0
2,10,1,0.7,0,0
2,10,2,0.7,0,0
2,10,3,0.7,0,0
2,10,4,0.7,0,0
2,10,5,0.7,0,0
2,1,0,0.8,2521.417797160467,0
2,1,1,0.8,2521.417797160467,0
2,1,2,0.8,2521.4177971604677,0
2,1,3,0.8,2521.4177971604677,0
2,1,4,0.8,2521.4177971604677,0
2,1,5,0.8,0,0
2,2,0,0.8,2521.4177971604686,0
2,2,1,0.8,2521.4177971604686,0
2,2,2,0.8,2521.4177971604677,0
2,2,3,0.8,2521.4177971604686,0
2,2,4,0.8,2521.4177971604686,0
2,2,5,0.8,0,0
2,3,0,0.8,2521.41779716047,0
2,3,1,0.8,2521.4177971604695,0
2,3,2,0.8,2521.4177971604695,0
2,3,3,0.8,2521.4177971604695,0
2,3,4,0.8,0,0
2,3,5,0.8,0,0
2,4,0,0.8,2521.4177971604704,0
2,4,1,0.8,2521.4177971604695,0
2,4,2,0.8,2513.840474766558,0
2,4,3,0.8,2521.4177971604695,0
2,4,4,0.8,0,0
