trialNum, NumAssessments, target, IG, noisyStudents, scoreAboveBaseline
6,2,0.5,502.45280293040463,noisy,0
6,3,0.5,505.8164635392914,true,0
6,3,0.5,505.08717731211556,noisy,0
6,4,0.5,505.8164635392914,true,0
6,4,0.5,504.34523996738614,noisy,0
6,0,0.6,508.2674359371638,true,0
6,0,0.6,499.47830903026386,noisy,0
6,1,0.6,508.2674359371638,true,0
6,1,0.6,501.48059685379826,noisy,0
6,2,0.6,508.2674359371638,true,0
6,2,0.6,504.43195739298653,noisy,0
6,3,0.6,508.2674359371638,true,0
6,3,0.6,505.49461861736904,noisy,0
6,4,0.6,508.2674359371638,true,0
6,4,0.6,506.56838586604,noisy,0
6,0,0.7,512.9955177943236,true,0
6,0,0.7,506.62320315267897,noisy,0
6,1,0.7,512.9955177943236,true,0
6,1,0.7,506.9042247216544,noisy,0
6,2,0.7,512.9955177943236,true,0
6,2,0.7,506.79664217044774,noisy,0
6,3,0.7,512.9955177943236,true,0
6,3,0.7,509.08836571913,noisy,0
6,4,0.7,512.9955177943236,true,0
6,4,0.7,510.83133502418866,noisy,0
6,0,0.8,520.9089174383932,true,0
6,0,0.8,520.9089174383932,noisy,0
6,1,0.8,520.9089174383932,true,0
6,1,0.8,520.9089174383932,noisy,0
6,2,0.8,520.9089174383932,true,0
6,2,0.8,520.9089174383932,noisy,0
6,3,0.8,520.9089174383932,true,0
6,3,0.8,520.9089174383932,noisy,0
6,4,0.8,520.9089174383932,true,0
6,4,0.8,520.9089174383932,noisy,0
6,0,0.9,533.4089174383932,true,0
6,0,0.9,533.4089174383932,noisy,0
6,1,0.9,533.4089174383932,true,0
6,1,0.9,533.4089174383934,noisy,0
6,2,0.9,533.4089174383932,true,0
6,2,0.9,533.4089174383932,noisy,0
6,3,0.9,533.4089174383932,true,0
6,3,0.9,533.4089174383932,noisy,0
6,4,0.9,533.4089174383932,true,0
6,4,0.9,533.4089174383932,noisy,0
7,0,0.5,505.80985248057704,true,0
7,0,0.5,502.0435954054417,noisy,0
7,1,0.5,505.80985248057704,true,0
7,1,0.5,498.4960275312713,noisy,0
7,2,0.5,505.80985248057704,true,0
7,2,0.5,505.06791513584756,noisy,0
7,3,0.5,505.80985248057704,true,0
7,3,0.5,503.9047643260419,noisy,0
7,4,0.5,505.80985248057704,true,0
7,4,0.5,505.80985248057704,noisy,0
7,0,0.6,507.8455772946472,true,0
7,0,0.6,495.8375769102187,noisy,0
7,1,0.6,507.8455772946472,true,0
7,1,0.6,497.4199724590659,noisy,0
7,2,0.6,507.8455772946472,true,0
7,2,0.6,502.0772562988534,noisy,0
7,3,0.6,507.8455772946472,true,0
7,3,0.6,504.47432448077177,noisy,0
7,4,0.6,507.8455772946472,true,0
7,4,0.6,507.0552640182941,noisy,0
7,0,0.7,512.573659151807,true,0
7,0,0.7,503.63281631576194,noisy,0
7,1,0.7,512.573659151807,true,0
7,1,0.7,501.2751812525855,noisy,0
7,2,0.7,512.573659151807,true,0
7,2,0.7,505.5960199150504,noisy,0
7,3,0.7,512.573659151807,true,0
7,3,0.7,507.9973050202259,noisy,0
7,4,0.7,512.573659151807,true,0
7,4,0.7,509.74027432528453,noisy,0
7,0,0.8,519.9638106521122,true,0
7,0,0.8,519.9638106521122,noisy,0
7,1,0.8,519.9638106521122,true,0
7,1,0.8,519.9638106521123,noisy,0
7,2,0.8,519.9638106521122,true,0
7,2,0.8,515.2400513111868,noisy,0
7,3,0.8,519.9638106521122,true,0
7,3,0.8,519.9638106521122,noisy,0
7,4,0.8,519.9638106521122,true,0
7,4,0.8,519.9638106521122,noisy,0
7,0,0.9,532.4638106521122,true,0
7,0,0.9,532.4638106521122,noisy,0
7,1,0.9,532.4638106521122,true,0
7,1,0.9,532.4638106521122,noisy,0
7,2,0.9,532.4638106521122,true,0
7,2,0.9,532.4638106521122,noisy,0
7,3,0.9,532.4638106521122,true,0
7,3,0.9,532.4638106521122,noisy,0
7,4,0.9,532.4638106521122,true,0
7,4,0.9,532.4638106521122,noisy,0
8,0,0.5,507.6253284764224,true,0
8,0,0.5,497.6205587939173,noisy,0
8,1,0.5,507.6253284764224,true,0
8,1,0.5,499.294306629934,noisy,0
8,2,0.5,507.6253284764224,true,0
8,2,0.5,503.1863555255996,noisy,0
8,3,0.5,507.6253284764224,true,0
8,3,0.5,504.292935983917,noisy,0
8,4,0.5,507.6253284764224,true,0
8,4,0.5,506.89604224924653,noisy,0
8,0,0.6,513.0313991356587,true,0
8,0,0.6,503.65739482094114,noisy,0
8,1,0.6,513.0313991356587,true,0
8,1,0.6,506.1716008610755,noisy,0
8,2,0.6,513.0313991356587,true,0
8,2,0.6,506.9942440111354,noisy,0
8,3,0.6,513.0313991356587,true,0
8,3,0.6,511.4909540947116,noisy,0
8,4,0.6,513.0313991356587,true,0
8,4,0.6,511.9121675597878,noisy,0
8,0,0.7,518.9792021541126,true,0
8,0,0.7,510.3590831977205,noisy,0
8,1,0.7,518.9792021541126,true,0
8,1,0.7,509.24316157639754,noisy,0
8,2,0.7,518.9792021541126,true,0
8,2,0.7,514.0255537913899,noisy,0
8,3,0.7,518.9792021541126,true,0
8,3,0.7,516.2478520062782,noisy,0
8,4,0.7,518.9792021541126,true,0
8,4,0.7,515.531420761408,noisy,0
8,0,0.8,526.2673189757295,true,0
8,0,0.8,526.2673189757295,noisy,0
8,1,0.8,526.2673189757295,true,0
8,1,0.8,526.2673189757296,noisy,0
8,2,0.8,526.2673189757295,true,0
8,2,0.8,526.2673189757295,noisy,0
8,3,0.8,526.2673189757295,true,0
8,3,0.8,526.2673189757295,noisy,0
8,4,0.8,526.2673189757295,true,0
8,4,0.8,526.2673189757295,noisy,0
8,0,0.9,538.7673189757295,true,0
8,0,0.9,538.7673189757295,noisy,0
8,1,0.9,538.7673189757295,true,0
8,1,0.9,538.7673189757295,noisy,0
8,2,0.9,538.7673189757295,true,0
8,2,0.9,538.7673189757295,noisy,0
8,3,0.9,538.7673189757295,true,0
8,3,0.9,538.7673189757295,noisy,0
8,4,0.9,538.7673189757295,true,0
8,4,0.9,538.7673189757295,noisy,0
9,0,0.5,501.08221631102816,true,0
9,0,0.5,497.00788647379335,noisy,0
9,1,0.5,501.08221631102816,true,0
9,1,0.5,496.20937877757564,noisy,0
9,2,0.5,501.08221631102816,true,0
9,2,0.5,498.8690553943935,noisy,0
9,3,0.5,501.08221631102816,true,0
9,3,0.5,499.24634962553506,noisy,0
9,4,0.5,501.08221631102816,true,0
9,4,0.5,500.71757319744023,noisy,0
9,0,0.6,505.39435762950075,true,0
9,0,0.6,495.07988886118164,noisy,0
9,1,0.6,505.39435762950075,true,0
9,1,0.6,499.0404757805637,noisy,0
9,2,0.6,505.39435762950075,true,0
9,2,0.6,501.45684440663524,noisy,0
9,3,0.6,505.39435762950075,true,0
9,3,0.6,501.3481604013474,noisy,0
9,4,0.6,505.39435762950075,true,0
9,4,0.6,503.46396723985856,noisy,0
9,0,0.7,512.2975085130663,true,0
9,0,0.7,499.2383512786677,noisy,0
9,1,0.7,512.2975085130663,true,0
9,1,0.7,506.4433177754376,noisy,0
9,2,0.7,512.2975085130663,true,0
9,2,0.7,508.37947018160196,noisy,0
9,3,0.7,512.2975085130663,true,0
9,3,0.7,507.7211543814851,noisy,0
9,4,0.7,512.2975085130663,true,0
9,4,0.7,510.72776408177265,noisy,0
9,0,0.8,522.0889451185469,true,0
9,0,0.8,522.0889451185469,noisy,0
9,1,0.8,522.0889451185469,true,0
9,1,0.8,522.0889451185469,noisy,0
9,2,0.8,522.0889451185469,true,0
9,2,0.8,522.0889451185469,noisy,0
9,3,0.8,522.0889451185469,true,0
9,3,0.8,522.0889451185469,noisy,0
9,4,0.8,522.0889451185469,true,0
9,4,0.8,518.1636934738392,noisy,0
9,0,0.9,534.5889451185469,true,0
9,0,0.9,534.5889451185469,noisy,0
9,1,0.9,534.5889451185469,true,0
9,1,0.9,534.5889451185469,noisy,0
9,2,0.9,534.5889451185469,true,0
9,2,0.9,534.5889451185469,noisy,0
9,3,0.9,534.5889451185469,true,0
9,3,0.9,534.5889451185469,noisy,0
9,4,0.9,534.5889451185469,true,0
9,4,0.9,534.5889451185469,noisy,0
10,0,0.5,510.1736451339681,true,0
10,0,0.5,504.8669430178857,noisy,0
10,1,0.5,510.1736451339681,true,0
10,1,0.5,501.973474020575,noisy,0
10,2,0.5,510.1736451339681,true,0
10,2,0.5,507.94783309978004,noisy,0
10,3,0.5,510.1736451339681,true,0
10,3,0.5,508.68977044450935,noisy,0
10,4,0.5,510.1736451339681,true,0
10,4,0.5,509.80900202038026,noisy,0
10,0,0.6,513.7185468726043,true,0
10,0,0.6,504.7233818822931,noisy,0
10,1,0.6,513.7185468726043,true,0
10,1,0.6,507.09163400980447,noisy,0
10,2,0.6,513.7185468726043,true,0
10,2,0.6,510.2812080969867,noisy,0
10,3,0.6,513.7185468726043,true,0
10,3,0.6,511.06706467565084,noisy,0
10,4,0.6,513.7185468726043,true,0
10,4,0.6,511.37959413543933,noisy,0
10,0,0.7,517.6042017996115,true,0
10,0,0.7,510.7086390142024,noisy,0
10,1,0.7,517.6042017996115,true,0
10,1,0.7,508.17848218121827,noisy,0
10,2,0.7,517.6042017996115,true,0
10,2,0.7,511.48740262708316,noisy,0
10,3,0.7,517.6042017996115,true,0
10,3,0.7,512.6505534368887,noisy,0
10,4,0.7,517.6042017996115,true,0
10,4,0.7,516.7617748694588,noisy,0
10,0,0.8,524.9943532999166,true,0
10,0,0.8,524.9943532999166,noisy,0
10,1,0.8,524.9943532999166,true,0
10,1,0.8,524.9943532999166,noisy,0
10,2,0.8,524.9943532999166,true,0
10,2,0.8,524.9943532999166,noisy,0
10,3,0.8,524.9943532999166,true,0
10,3,0.8,522.5368114078143,noisy,0
10,4,0.8,524.9943532999166,true,0
10,4,0.8,524.9943532999166,noisy,0
10,0,0.9,537.4943532999166,true,0
10,0,0.9,537.4943532999166,noisy,0
10,1,0.9,537.4943532999166,true,0
10,1,0.9,537.4943532999166,noisy,0
10,2,0.9,537.4943532999166,true,0
10,2,0.9,537.4943532999166,noisy,0
10,3,0.9,537.4943532999166,true,0
10,3,0.9,537.4943532999166,noisy,0
10,4,0.9,537.4943532999166,true,0
10,4,0.9,537.4943532999166,noisy,0
11,0,0.5,508.7760567662295,true,0
11,0,0.5,501.8849903752651,noisy,0
11,1,0.5,508.7760567662295,true,0
11,1,0.5,506.1290312669651,noisy,0
11,2,0.5,508.7760567662295,true,0
11,2,0.5,506.9275389631828,noisy,0
11,3,0.5,508.7760567662295,true,0
11,3,0.5,506.9275389631828,noisy,0
11,4,0.5,508.7760567662295,true,0
11,4,0.5,507.3048331943243,noisy,0
11,0,0.6,507.4563153912777,true,0
11,0,0.6,498.9056614654354,noisy,0
11,1,0.6,507.4563153912777,true,0
11,1,0.6,502.1012373435715,noisy,0
11,2,0.6,507.4563153912777,true,0
11,2,0.6,501.73191362941884,noisy,0
11,3,0.6,507.4563153912777,true,0
11,3,0.6,504.0755469671485,noisy,0
11,4,0.6,507.4563153912777,true,0
11,4,0.6,503.88499037526503,noisy,0
11,0,0.7,508.56095857862545,true,0
11,0,0.7,499.21506721435736,noisy,0
11,1,0.7,508.56095857862545,true,0
11,1,0.7,502.98202739345004,noisy,0
11,2,0.7,508.56095857862545,true,0
11,2,0.7,502.3128253370624,noisy,0
11,3,0.7,508.56095857862545,true,0
11,3,0.7,503.4613563032798,noisy,0
11,4,0.7,508.56095857862545,true,0
11,4,0.7,506.1487872171792,noisy,0
11,0,0.8,514.381365647637,true,0
11,0,0.8,514.3813656476369,noisy,0
11,1,0.8,514.381365647637,true,0
11,1,0.8,514.381365647637,noisy,0
11,2,0.8,514.381365647637,true,0
11,2,0.8,514.381365647637,noisy,0
11,3,0.8,514.381365647637,true,0
11,3,0.8,512.4470718992992,noisy,0
11,4,0.8,514.381365647637,true,0
11,4,0.8,514.3813656476369,noisy,0
11,0,0.9,526.881365647637,true,0
11,0,0.9,526.881365647637,noisy,0
11,1,0.9,526.881365647637,true,0
11,1,0.9,526.881365647637,noisy,0
11,2,0.9,526.881365647637,true,0
11,2,0.9,526.881365647637,noisy,0
11,3,0.9,526.881365647637,true,0
11,3,0.9,526.881365647637,noisy,0
11,4,0.9,526.881365647637,true,0
11,4,0.9,526.881365647637,noisy,0
12,0,0.5,507.57208396190356,true,0
12,0,0.5,503.0638895420389,noisy,0
12,1,0.5,507.57208396190356,true,0
12,1,0.5,504.98162881412753,noisy,0
12,2,0.5,507.57208396190356,true,0
12,2,0.5,504.9816288141275,noisy,0
12,3,0.5,507.57208396190356,true,0
12,3,0.5,506.83014661717425,noisy,0
12,4,0.5,507.57208396190356,true,0
12,4,0.5,507.57208396190356,noisy,0
12,0,0.6,510.3623972382568,true,0
12,0,0.6,502.4250584626392,noisy,0
12,1,0.6,510.3623972382568,true,0
12,1,0.6,503.79556854624514,noisy,0
12,2,0.6,510.3623972382568,true,0
12,2,0.6,507.3589230452691,noisy,0
12,3,0.6,510.3623972382568,true,0
12,3,0.6,507.26885603880885,noisy,0
12,4,0.6,510.3623972382568,true,0
12,4,0.6,509.1865953108976,noisy,0
12,0,0.7,514.6692656303402,true,0
12,0,0.7,503.2341749815013,noisy,0
12,1,0.7,514.6692656303402,true,0
12,1,0.7,506.7655779188184,noisy,0
12,2,0.7,514.6692656303402,true,0
12,2,0.7,509.2050202414066,noisy,0
12,3,0.7,514.6692656303402,true,0
12,3,0.7,512.8823770913468,noisy,0
12,4,0.7,514.6692656303402,true,0
12,4,0.7,513.4056252351113,noisy,0
12,0,0.8,522.5826652744099,true,0
12,0,0.8,522.5826652744099,noisy,0
12,1,0.8,522.5826652744099,true,0
12,1,0.8,522.5826652744099,noisy,0
12,2,0.8,522.5826652744099,true,0
12,2,0.8,522.5826652744099,noisy,0
12,3,0.8,522.5826652744099,true,0
12,3,0.8,522.5826652744099,noisy,0
12,4,0.8,522.5826652744099,true,0
12,4,0.8,522.5826652744099,noisy,0
12,0,0.9,535.0826652744099,true,0
12,0,0.9,535.0826652744099,noisy,0
12,1,0.9,535.0826652744099,true,0
12,1,0.9,535.0826652744099,noisy,0
12,2,0.9,535.0826652744099,true,0
12,2,0.9,535.0826652744099,noisy,0
12,3,0.9,535.0826652744099,true,0
12,3,0.9,535.0826652744099,noisy,0
12,4,0.9,535.0826652744099,true,0
12,4,0.9,535.08266527441,noisy,0
13,0,0.5,507.438323971724,true,0
13,0,0.5,501.42763786357295,noisy,0
13,1,0.5,507.438323971724,true,0
13,1,0.5,504.1059314792186,noisy,0
13,2,0.5,507.438323971724,true,0
13,2,0.5,503.32007490055435,noisy,0
13,3,0.5,507.438323971724,true,0
13,3,0.5,505.9797515173724,noisy,0
13,4,0.5,507.438323971724,true,0
13,4,0.5,506.33174351340676,noisy,0
13,0,0.6,510.9832257103602,true,0
13,0,0.6,499.7136488513611,noisy,0
13,1,0.6,510.9832257103602,true,0
13,1,0.6,501.8259418705725,noisy,0
13,2,0.6,510.9832257103602,true,0
