1.546081197217694658e+00,4.165615211739028337e-03,8.590531288362323048e-01
9.014611481812535576e-01,6.036291844400060169e-02,1.604100375317399699e-02
9.252853229475688224e-01,-5.047294977376076686e-01,1.525124323103855373e+00
1.211261872526161021e+00,-2.460242224885041407e-01,1.096318117478809917e+00
-1.554534155001693563e+00,-3.859532097922582783e-01,-2.468106468698236799e-01
-8.243233931282420990e-01,8.305482638543516816e-02,-5.293386950571752347e-01
-1.578470486754847801e+00,-7.539495544670096194e-01,1.352261885472731406e-01
6.310428780892832767e-01,1.479363799823946723e-01,-3.226881419244883586e-01
1.880259732381668103e+00,-3.391963962274361366e-01,-1.080270480976700753e+00
-7.899144960857937825e-01,1.107611338649672428e+00,1.190978746499102570e-01
-1.843856408696235016e+00,-2.471049427354895522e-01,1.584412889753975262e-01
-6.815165422511590965e-01,-1.078029979401899929e+00,-3.677089420864254055e-01
2.282029747533251829e-01,2.437843984509735495e-01,-2.676868334822986584e-01
7.360698888668975037e-01,3.472300185676691076e-01,-3.547654085834292537e-01
-1.254884555446095673e+00,-3.728199627115748038e-01,5.246683904671871623e-01
-1.837077765169474741e+00,3.927218216931908923e-02,-7.028138750523592326e-02
1.151358908439020556e+00,-9.730233778891801411e-01,-4.013257808875891341e-01
1.729249518503208183e+00,4.350670318542008141e-01,3.390578968749408117e-01
-7.341496729148973277e-02,-5.396820768704398974e-01,-2.441115569565987520e-01
-6.079045957781017417e-01,9.558572455101470577e-01,3.866016697478853459e-01
-9.605497951829786718e-01,2.919474799710516932e-01,-1.208717368136981440e-01
5.303544099696099190e-01,-5.978033175183501413e-01,9.794583709969757468e-01
-1.447951332743364850e+00,6.845572381830095088e-01,-8.569376764149592984e-02
1.682338644252558524e+00,-4.880838341714620054e-01,4.034000641244683133e-02
9.382926751943559962e-01,8.353515896839024124e-02,6.197581560091001973e-02
7.534911324932338506e-01,7.752961771399087265e-01,2.477260274469097912e+00
-1.083028315604339653e+00,-6.587355495776343606e-01,5.129189496291364225e-01
2.120231494505752379e-01,-3.886343808435049341e-01,-4.287604412103082629e-01
6.391297671303308725e-01,1.016875211866824946e+00,-4.428338518235946930e-01
-5.455543127140194404e-01,5.199747195662165478e-01,-2.741830330660013915e-01
-1.211737870226331504e+00,-4.172113006033882354e-01,1.699732358997891879e-01
6.254717043318737124e-01,9.719385289574805631e-01,-3.024196064947843321e-01
-1.491730150867364157e-01,-8.922397316468534678e-02,-3.555832188967950613e-01
-1.393886614763018450e+00,-1.015237291221606331e+00,7.449208954958039808e-01
3.323033043204735582e-01,-5.393347184100011349e-01,1.055603896513154227e+00
1.383286155041877130e+00,1.974912714798997965e-02,7.897840169276446609e-01
-3.608571331367798618e-01,2.935953949961631615e-01,-5.050146084908224697e-01
-8.910986407189481762e-01,1.065179759529083947e+00,-8.323384675785769904e-01
-9.070383893350245641e-01,-8.385357079922570733e-01,7.153077548146842268e-01
-1.553472986317410376e+00,-5.203918701734118191e-01,1.916872702640640691e-01
1.502980412979828762e+00,1.323484500156555166e+00,1.295443757701800092e+00
7.504329478447677726e-01,-7.849352950481577329e-01,-2.734407546271031553e-01
4.687406902339604220e-01,2.518547932095615560e-01,-4.346708222180662440e-01
4.157683091360663274e-01,-9.574869832045987961e-01,-6.179081695744493381e-04
-5.246914986699513506e-01,2.553922157527358294e+00,8.082511874613262925e-02
-1.333276330084977923e+00,-2.360777278080818109e-01,4.735025500421322087e-01
1.914668927344933325e+00,-5.969078540644834341e-01,-2.685051866209322013e-01
1.794554592663121451e+00,-5.239367400250857232e-01,-1.429837713490122786e+00
-1.393358322381142322e+00,-3.599788535487747909e-01,4.738519008648406916e-01
1.780311117950581279e+00,-1.750413297477171781e+00,-4.342789393277383114e-01
-6.584113655550555277e-01,-3.865752989869830070e-01,-3.240844713511633057e-01
-1.090560850553792926e+00,-8.199179422242904858e-01,6.741900074546721688e-01
-6.901140473558632360e-01,-3.533094766551187482e-01,-1.297325867046287273e+00
-1.577639628885279199e+00,-9.037436671729081050e-01,2.957325315722578729e-01
-1.338421909889365491e+00,6.456447090759360741e-01,-5.750886882981050274e-02
1.317867782854181824e+00,1.136228086489081246e+00,1.460384207893679509e+00
2.560055448599260486e-01,4.042303124319231444e-01,2.321667739007181375e+00
-3.553776236953624657e-01,1.233294688238681047e+00,-1.246659280741373721e-01
8.038913778571576962e-01,8.182401760641642152e-01,-3.418873987089477567e-02
1.001299764523766678e+00,3.126663017930474409e-01,-2.267493567448239933e-01
-1.252309402503153146e+00,-1.155713448203263827e-01,-5.868399821321709092e-02
6.773258107956096064e-01,-1.293328004378140106e+00,-2.882597886495524842e-01
-5.798760589849557556e-01,1.251515602888989553e+00,-9.379981075667791490e-01
8.686685251399192120e-01,-2.233027947864689278e+00,2.236893271878839795e-02
-1.678927077298044246e+00,-8.273905583443942335e-01,4.857235238450934856e-01
3.060024183460253511e+00,-1.908436388535738881e-01,-1.274360093761104595e+00
1.437444552527387565e+00,-1.210994221777078828e+00,-3.224619046894560692e-01
-8.304229116157232360e-01,-3.154005362207102370e-01,2.837038550300610140e-01
-1.548341580939574413e+00,-2.395120325308743858e-01,-1.004823757078222135e+00
-8.302708012745511068e-01,-3.774063501870148496e-01,2.967805828845215266e-01
-2.001677527754113228e+00,-1.014904948502441284e+00,6.099584826544358629e-01
6.845770588979041005e-01,1.563552939592103286e+00,-3.197930772375853214e-01
-5.038005229302160437e-01,2.593899076725839636e-01,-9.334921933499280566e-01
2.047672272928626469e-01,9.744780011749218374e-02,-7.756018124336273856e-02
4.450255654602787714e-01,2.616982767560608880e-01,-3.005389485391278259e-01
1.026522372634094404e+00,-2.330582693972344632e+00,-2.541197113161321880e-02
-1.633170812043299946e+00,-7.850284261457209922e-01,-2.408552875654322023e-01
-2.588635653213143262e-01,-6.651805167237363481e-01,-3.237090482535213976e-02
1.221606636807002877e+00,1.675717146657556555e-01,-2.667567579700671487e-01
9.963933816000126731e-01,-5.229501699689478866e-02,-4.858314836576539397e-01
2.697164010917995736e+00,-3.351481887634830126e-01,-1.283669547303494918e+00
-1.552135087772455568e+00,1.933890788691461924e-03,1.301457331624345515e-01
-8.579056056410699904e-01,9.666539046502082844e-01,-1.296876434874420836e+00
1.642575398834510869e+00,2.888084484871842883e-01,4.052730940651604330e-01
1.074417042449545612e+00,4.013034498445785525e-01,1.636965407159610475e+00
-5.876292254285411243e-01,2.508672582216336377e-01,-6.085350592095136735e-01
-7.418492582345199704e-01,-9.979449727939366799e-01,2.586329456986308228e-01
1.410066490631592728e+00,7.054392912231728374e-01,1.581090535580024659e+00
6.863327119136332088e-01,3.229044752236368554e-01,-9.879157851941862134e-01
-4.376993536791142780e-01,7.792191567060972046e-01,-1.266982375198589139e+00
-9.748729875896613439e-01,1.079112396768281190e+00,-9.585946900518279579e-01
5.750953851594176047e-01,1.712248352946106555e+00,-3.767939722874983910e-01
-5.925963877065901775e-01,2.712995134633966465e+00,4.971590442346377481e-01
9.035009227868191495e-01,4.868651994716929332e-01,-9.084800531842061877e-02
-9.844772253331489642e-01,3.382829569068922515e-01,-2.615651626629458826e-01
-1.296070389095182573e+00,1.771810649856106756e-01,-3.427196694786179276e-01
