,inanimate_008_right.png,inanimate_004_left.png,inanimate_005_left.png,inanimate_005_right.png,animate_004_left_pair.png,animate_005_left.png,animate_004_left.png,inanimate_004_left_pair.png,inanimate_011_right.png,animate_012_right.png,animate_003_left_pair.png,animate_006_right.png,inanimate_003_left_pair.png,inanimate_012_left.png,animate_007_left_pair.png,animate_010_left_pair.png,inanimate_007_left_pair.png,inanimate_010_left_pair.png,inanimate_003_right.png,animate_012_left.png,animate_001_right.png,inanimate_009_right.png,animate_009_left_pair.png,inanimate_010_right.png,inanimate_004_right.png,inanimate_009_left_pair.png,animate_007_right.png,inanimate_003_left.png,inanimate_002_left.png,animate_008_left.png,animate_009_left.png,inanimate_002_right.png,animate_002_left.png,animate_003_left.png,inanimate_009_left.png,inanimate_008_left.png,animate_002_right.png,animate_008_right_pair.png,animate_011_left.png,animate_010_left.png,inanimate_008_right_pair.png,inanimate_007_right.png,inanimate_012_right_pair.png,inanimate_007_right_pair.png,animate_012_right_pair.png,animate_007_right_pair.png,inanimate_010_left.png,inanimate_011_left.png,animate_010_right.png,inanimate_006_right_pair.png,animate_006_left.png,animate_007_left.png,animate_006_right_pair.png,animate_004_right.png,animate_009_right_pair.png,inanimate_008_left_pair.png,inanimate_009_right_pair.png,animate_008_left_pair.png,inanimate_001_right_pair.png,inanimate_001_right.png,animate_009_right.png,inanimate_007_left.png,animate_001_right_pair.png,inanimate_006_left.png,animate_003_right.png,inanimate_011_left_pair.png,inanimate_006_left_pair.png,animate_011_left_pair.png,animate_006_left_pair.png,animate_001_left.png,animate_003_right_pair.png,inanimate_002_left_pair.png,animate_002_left_pair.png,inanimate_003_right_pair.png,inanimate_012_right.png,inanimate_006_right.png,animate_004_right_pair.png,animate_011_right_pair.png,inanimate_001_left.png,inanimate_004_right_pair.png,inanimate_011_right_pair.png,animate_010_right_pair.png,animate_005_right_pair.png,inanimate_010_right_pair.png,inanimate_005_right_pair.png,animate_005_right.png,animate_011_right.png,inanimate_005_left_pair.png,inanimate_012_left_pair.png,animate_002_right_pair.png,animate_005_left_pair.png,inanimate_002_right_pair.png,animate_012_left_pair.png,inanimate_001_left_pair.png,animate_008_right.png,animate_001_left_pair.png
inanimate_008_right.png,4.440892098500626e-15,0.0003440783843340345,0.000592316506894397,0.0005406849441067507,0.0008342616291395766,0.0006405465189366355,0.0005614127397962632,0.0003108138049842113,0.0004301642477129164,0.0006340869620574674,0.0008463414888872922,0.0007126359980121899,0.00047458932499810924,0.00038956859068228766,0.0009222838630736918,0.0011418376547717157,0.0008230505370885322,0.0003779152208934766,0.00040395825580785694,0.0006088110666130353,0.000616327672872341,0.00036014477613233176,0.0010561020353199169,0.0002447726362935221,0.00035912968651030663,0.0003327528419880821,0.000599800249492688,0.00040980162296411216,0.0003552213101591928,0.0005885745630616057,0.0009241483817983287,0.0002713168384930187,0.0005645341693417683,0.0006478015653336167,0.00029369965284054,6.541555440320312e-05,0.0006013963181963344,0.0008312601889998161,0.0005364625243584609,0.0008325665835484664,0.00013735349573851252,0.0004981439081511718,0.0004385729907055991,0.0007125445125264473,0.0010463482086791043,0.0008868040876541805,0.0002223808164514285,0.00043551437960676065,0.000720425080865783,0.0008392656483872107,0.0006312876255817335,0.0006695583891307422,0.0007232770777223507,0.0006238365104769272,0.0010287387872270903,0.00021459412802937727,0.0003512049986292842,0.0007331938196498688,0.0003934404846560602,0.00035317141773061334,0.0008597601524630294,0.0005733070975396659,0.0006572510576280388,0.0004787298600672507,0.0006767197286240423,0.00042776311673053957,0.0007717461430146733,0.0007115005000518648,0.0008353268924271573,0.0005604732082675756,0.0008042684237433706,0.00034123750394621233,0.0006331999000295241,0.0004507755126789137,0.0004190206796986784,0.0005032320343835162,0.0008770614564083123,0.000724038850722919,0.0003946572284559968,0.00038157667236327075,0.0004121583651348626,0.000917551860987742,0.0009752971261959287,0.00030367631154637476,0.00045696682487705864,0.0006803346228899665,0.0005295862239497184,0.0005776656128958502,0.0004534323127458606,0.0006757228498874834,0.000998528399538734,0.0002912996641819543,0.0011738412541588694,0.00038095817899375106,0.0005734196485519538,0.000698749918199848
inanimate_004_left.png,0.0003440783843340345,5.773159728050814e-15,0.0006583571285869727,0.00063779457870905,0.001000204607317312,0.0006530242770627082,0.0006495904668207819,0.00014743777297143712,0.00045606364879646755,0.0007335316981623707,0.000970085412813515,0.0007348563129900842,0.000336829144965356,0.00019145532325126613,0.0010062227929618084,0.0012119098080916046,0.000905596538588127,0.0004918565380130913,0.000157628103979901,0.0007126814045090857,0.0005848230127424303,0.0005363063257670664,0.0010385115714082183,0.00025208301220924767,7.082529728164033e-05,0.0005846051930318286,0.0006586528855310192,0.00015496570670725518,0.00010682557920105307,0.0006870201661612896,0.0008788484568723609,8.125662121927224e-05,0.0005644059998239914,0.0006982930289022304,0.000421274051661813,0.00034532872951553717,0.000595680794442166,0.001055836568699231,0.0006081953732818279,0.0008692253841688924,0.0005460351129211727,0.0005398708982259359,0.00026163597472173006,0.0008214014880494336,0.0011952367009734344,0.0010576037722482834,0.00020473426354217228,0.0004971282651249354,0.0008004213825850703,0.0011522082030154257,0.0007273027636086615,0.0006623672885530674,0.0008605447515086517,0.0007347495509615332,0.0010434926681389678,0.0006071661131696882,0.0006291126958860582,0.000974093184974989,0.00022931045628249436,0.00014354232463631433,0.0008469394066832336,0.0006138928686640899,0.0006430756060346043,0.0007156249747598542,0.0007082627643412165,0.000585021418677556,0.0011063675590008426,0.0009138343184936781,0.0010451461000811069,0.0005729216401506587,0.0009215255181022064,0.0002213810313851372,0.0007514621032248536,0.0002632298197248195,0.000219632631061506,0.0007266893996923374,0.0011032364593700494,0.0009833367447040775,0.00011943848155371306,0.00022346216610746872,0.0006435625747743812,0.0009969865286857393,0.0011457411290517472,0.0004365839591495835,0.0006351972243149318,0.0007335856969423737,0.0006682239432419523,0.0007606566018286687,0.00024219738976605232,0.0008278423411434144,0.0011047302970198514,0.00020919954626141823,0.001322729089848429,0.00018432632734977084,0.0006769510296052994,0.0007713905644830543
inanimate_005_left.png,0.000592316506894397,0.0006583571285869727,5.551115123125783e-15,6.335587786598929e-05,0.000834908135304846,0.0004815353071877526,0.0005632021768882112,0.0007148907687896111,0.00040493126473195584,0.00046975089449330376,0.0008425494542833034,0.0005076511012290785,0.0008836143818979902,0.0006630314768095724,0.0008263751728317947,0.000748570515527347,0.000640686564142734,0.0006586712175418175,0.0005865608106380149,0.0004452169312691989,0.0005458587562519046,0.0002656149519498774,0.0006993488206190612,0.0005028231418419127,0.0006982571302271978,0.0004964943740126682,0.0005063457445650954,0.0005945586089285415,0.0007674263510542012,0.000454174295319576,0.0006156462593083223,0.0006016532167426591,0.0006143822237998364,0.0006187284772936064,0.00033579908802439107,0.0006907974948689999,0.000628150976438091,0.0007774695724801495,0.0005376445078557612,0.0005552620119994023,0.0007287699647867685,0.0004155461670996008,0.0007481982343965354,0.000620871359930053,0.0006913054673459706,0.0008026450765523663,0.0005373395313175156,0.00042949247376733446,0.000520718632062156,0.0008442217990055623,0.0004843849647845344,0.0005254954408933088,0.0006296190528899404,0.0005619393026190522,0.0007042278910300848,0.0008251754174044557,0.0004895145130924261,0.0006676127382394537,0.0008634660484370116,0.0007317152359705981,0.000555665118479487,0.00043855232462020055,0.000726108930978353,0.0005037234971148052,0.0005420556180597558,0.0004948951035241844,0.0008043591310846754,0.0007819542042853955,0.0006361483159391668,0.0005935561117027532,0.0007267003724373833,0.0008288445639447195,0.000686006601745559,0.0008123201990575257,0.0006584023273606965,0.0004811770937711568,0.0008404957766841026,0.0008675111561889937,0.0007801724768876639,0.0007833179490871478,0.0005076417246479004,0.0006576218872289541,0.0006816366564634802,0.0005739310494170535,0.00020685332602965456,0.0004741054235567477,0.000618351884060675,0.00018990310538791189,0.0007869341015079856,0.0007568776910444885,0.0006287315850923569,0.0008037828474929398,0.000708854609773879,0.0007793399296973647,0.0005212325232668569,0.0008540165528659882
inanimate_005_right.png,0.0005406849441067507,0.00063779457870905,6.335587786598929e-05,5.995204332975845e-15,0.0007341648382909183,0.000443320315463791,0.0004911948744817929,0.0006542461792093945,0.0003866926631341805,0.00044475151633482923,0.0007612161368188985,0.0004720646102324144,0.0008209986144640524,0.0006400510946167337,0.0007498103169560899,0.0007235191450739586,0.0006318676570006287,0.0005908907341808378,0.0005631671439876307,0.00041814338567081055,0.000516777898463272,0.00016412842987989507,0.0006930802634260713,0.00045775270545822533,0.0006610699574851608,0.0004331491808511334,0.00046103410724096516,0.0005664409360026657,0.0007319250876491878,0.0004018850927027806,0.0005967158464329492,0.0005677615449110052,0.0005430504930702407,0.0005427289342909702,0.00028570016095508244,0.0006426228633278352,0.0005523498956899742,0.0007095556434689732,0.00046836499617664007,0.000528168269891327,0.0006632798664235606,0.00038763379248629715,0.0007184819502294992,0.0005985486842179366,0.0006754703957388974,0.0007294221709432946,0.0004942454875473956,0.00041437219280981985,0.0004990131304626333,0.0007627600108212063,0.00043666563980415685,0.0004924659215189697,0.000570360302385664,0.0004859958390968089,0.0006893875509926817,0.0007548192315559588,0.00042204759671127245,0.0006078009068052337,0.0008052228147751306,0.0006977690511835721,0.0005198879363719211,0.00044538258556192645,0.0007073593909111553,0.00041830837305234514,0.0004816531164963944,0.00045389874478352077,0.0007087979229980501,0.0006770606230613874,0.0005825955291748341,0.0005867213001162774,0.0006665558104994584,0.0007633460223223087,0.0006057669469258231,0.0007686278261578305,0.0006307016316625669,0.00041335889690208294,0.0007294212271633516,0.00075006086726781,0.000756854760667669,0.0007138900925103275,0.0004476641590925867,0.0006279996388615094,0.0006535237477848233,0.0005232312442530196,0.00021978312386794485,0.0004441777922106205,0.0005349002897773181,0.0002421267633953006,0.0007454725258302375,0.0006630645560293802,0.0006050683784147859,0.0007485336787945718,0.0007120853889771572,0.0007311184479840138,0.0004735912995089686,0.0008224199561542855
animate_004_left_pair.png,0.0008342616291395766,0.001000204607317312,0.000834908135304846,0.0007341648382909183,6.106226635438361e-15,0.0004208221200402429,0.00021156791051557544,0.0009292910250700004,0.0008090063072598852,0.000493554662383211,0.00033391553010375663,0.000354728830194051,0.0009442775994663588,0.0011025817031207197,0.0005567576923629636,0.0006422469199300895,0.0009080418345394081,0.0008330783103394079,0.0009164617872552405,0.0005357050341675551,0.0004719802723177624,0.0006090187972899175,0.0007269327209388221,0.0008494953681835726,0.0010142956338954345,0.0007096442842996487,0.00054196608352719,0.0008468873486155992,0.0010763565763207694,0.0003823980609598543,0.0006608823443284839,0.0009309853313352878,0.0004071826168622339,0.0003656819345388973,0.000711501255807101,0.0008721867364513969,0.0003676986381669911,0.00048658903646714435,0.0003487201187510891,0.0005466804031143413,0.0008837449422804955,0.0007534290535612387,0.0010491181635237101,0.000809154692732128,0.0007401688478846369,0.000636902114580451,0.0007873887517243494,0.0008751103175839159,0.0005203760895687859,0.0006786440168563557,0.0004040501161187704,0.0005154590852896046,0.00028342035894612927,0.00024921097324670516,0.0007321112672936669,0.000920863969085528,0.0006949416758218474,0.0004227715668025933,0.0010866860544781476,0.001105192858035231,0.0006434486222991476,0.0008505775814715566,0.0004921896302061413,0.0005781783868936685,0.0003516352538833756,0.0006750878089613055,0.0006427288694903499,0.00030378433026134743,0.0004205908810491765,0.0005969125629762262,0.0003175133490797011,0.0010241914320934242,0.00031171400342433486,0.0009736672536991842,0.0010141704063614254,0.0006137708491092964,7.107991713606321e-05,0.0003234999954929707,0.0011695401037357112,0.0009237449431960254,0.0006161795562337202,0.0004484856679252136,0.0006066295815521094,0.0008537628808338305,0.0008092167420354901,0.0004582801766661593,0.0003966155130130655,0.0008871963914562908,0.001028315459995377,0.0003227425238525594,0.0005998738986244811,0.0010404329261758383,0.0008720050130792689,0.001058475140697901,0.0004343303160756484,0.0004909880296587454
animate_005_left.png,0.0006405465189366355,0.0006530242770627082,0.0004815353071877526,0.000443320315463791,0.0004208221200402429,7.438494264988549e-15,0.0002161100146732542,0.0006413645805336543,0.00044078594281549144,0.00019849521378634272,0.0003636561958014761,0.0001040984038888082,0.0008068874377020752,0.0006802499491412872,0.0004105173120755312,0.0004048686662375678,0.0006474888222995911,0.0005847091639572533,0.0005832359896440487,0.00018301066301495972,0.0001426440664492601,0.00046252053661377523,0.0004121111046042625,0.0005166592964579442,0.0006869040670200999,0.0005697764967595997,0.00023411731928824064,0.0005379647512981922,0.0007600630284948506,0.0001526564516010076,0.0002819255675574617,0.0006088150046159591,0.00012860876840381508,0.00018700647607827747,0.0005238243700368406,0.0007059717122881448,0.00014208430573592334,0.0003381040884898878,0.00017757930226380836,0.00024060577725715238,0.0007856782769531945,0.0004485786922293622,0.0006668282216638621,0.0006147842098009892,0.0005117397437630622,0.000499508634246304,0.000540720057993882,0.0004799473977391555,0.0002617826660882283,0.0007170401829583728,9.358836247697067e-05,0.0002152696908074292,0.00020103502966917208,0.0001963613373383577,0.0004189721957832404,0.0007909976737533464,0.0005896080666268899,0.00043241186436382417,0.00081787668238964,0.0007626883520431837,0.00028865154320856234,0.0004609355638719448,0.0002644013892634245,0.0004123761730845388,0.00018904350367277,0.0004475565446406815,0.0006343157216475159,0.00033884151985252853,0.0002977005095652352,0.0002115158477231649,0.00034124126597046,0.0007761498140760326,0.0002124443274247323,0.0007529698686228325,0.0006193295295983114,0.00043622142501342775,0.00041219167804806833,0.00046211734072831856,0.0008129404934387185,0.0006843343251826672,0.0004397527073861651,0.00037762903901972233,0.00025393983181931645,0.000541866594613527,0.0005221491537918954,5.165493724701431e-05,0.0002589569198842012,0.0005641022189710743,0.0006900995562300061,0.000253720990947115,0.00018705353585291018,0.0007918045729871093,0.000594861742325925,0.0007649968703434817,0.00011778595708200612,0.00037822582374946734
animate_004_left.png,0.0005614127397962632,0.0006495904668207819,0.0005632021768882112,0.0004911948744817929,0.00021156791051557544,0.0002161100146732542,7.549516567451064e-15,0.0006185535919386309,0.0005374946797228608,0.00023759473701967515,0.0002642967063239965,0.0001855879198164878,0.0006874604700802811,0.0006905861902430921,0.00037224198087559834,0.0004976072917001195,0.0007393182243535801,0.0005948067264880397,0.0005652390533406049,0.0002580673597030181,0.0002227947699714461,0.00041825456137456474,0.0005235944726599273,0.0005428835183012293,0.0006545724828820321,0.0005321913209708207,0.00024531872291766454,0.0005112289909783296,0.0007197513444126002,0.0001847172655090601,0.0003892591250501676,0.0005931537050485325,0.00018208566060462505,0.00015590946163057673,0.0004900337744756511,0.0006040316731744655,0.00015358703912338179,0.00036557707703666065,0.00011743092703875302,0.0003080615223749472,0.0006745748513538041,0.0005248291281980677,0.0006787284991957021,0.000662249851433816,0.0005645671509532102,0.0004176427019985107,0.0005146271231248889,0.0005895809149779607,0.0002764665717577275,0.0005844841010540502,0.00021276144115955908,0.00024217466610265692,0.00022316701735636268,5.6048558912835666e-05,0.0005083231855811388,0.0007319479914075222,0.0005259156866828096,0.00034792537889205555,0.0007567367649304879,0.0007348807866848217,0.0003871377869544279,0.0006039476348758122,0.00030087328993066986,0.0003617035571205074,0.00016811074282474525,0.0004899764608901069,0.0005187693951226313,0.00021265615636489876,0.0003684747809425959,0.00030817052017639845,0.0002650988523706932,0.0007149670397256225,0.00020518072717046199,0.0006771942585100943,0.000635116941976599,0.00039047233175615315,0.00024028246936325104,0.0002594821009002102,0.0007863154017540008,0.0006089834610873979,0.00045605874073983976,0.0003756293280923195,0.00048142961258501593,0.0005568233063627526,0.0005692339253119405,0.0002578850826869816,0.00014911248585058878,0.000638084358864921,0.0006790539391283712,0.00022321871342645405,0.00045131746844251364,0.0007255575651481383,0.0006922708411671863,0.0007256642163924187,0.0001885093289946127,0.00038492235204823366
inanimate_004_left_pair.png,0.0003108138049842113,0.00014743777297143712,0.0007148907687896111,0.0006542461792093945,0.0009292910250700004,0.0006413645805336543,0.0006185535919386309,7.66053886991358e-15,0.0004882166588988657,0.0006764733259407851,0.0008702573165229044,0.0007304484264272215,0.000231515630039536,0.0002870116477025064,0.0009118751361077981,0.0011818720124102677,0.0009228638049663118,0.00036147301815436794,0.000280521258230193,0.0006599073919953957,0.0005821440093187746,0.0005312020631563774,0.0010560203588829697,0.00031324774050756066,0.00019203758774188895,0.0004664633241281413,0.0006175096978687789,0.0002562421441965057,0.00021205556994874364,0.0006355676471349048,0.0008778039181677189,0.0001779910055103029,0.0005115102640146363,0.0006490049671310505,0.00041553171458474925,0.00028461196178086734,0.0005416346818815088,0.0009411922492202907,0.0005907248665160125,0.0008665481767410332,0.00043819453843840783,0.0005822405639659411,0.00019157815815906698,0.0008329198164690466,0.0010999187333085025,0.0009451273378322522,0.00025719184156469677,0.0005172565724566036,0.0008088604167703073,0.0010263471307760952,0.0006903586634784409,0.0006465351841038469,0.0008146751928946872,0.000679871112416297,0.0010405635793916401,0.0004343551690080272,0.0005217895670341921,0.0008822831083648008,0.0001514089322304235,0.0002571540481539625,0.0008298946142450969,0.0006643222950234451,0.0006217410630697806,0.0006151922150857692,0.000697010626594663,0.000599626822652799,0.0009246321513117772,0.0008187293815836716,0.0009906903654065546,0.0005370109565007164,0.0008664869236699735,9.561657266443646e-05,0.0006466399795994615,0.0002002012448645285,0.00031574838148407114,0.0006606308810075401,0.001004474753261153,0.0008393652224693016,0.0002615104472498686,0.00011638337252406483,0.000613274387569418,0.0009873148768096973,0.0010835167381757493,0.00035647994556919915,0.0005895143262388824,0.0007250515652740264,0.0006094886106475794,0.0007285378768049355,0.00015929810063863847,0.0007036104080124783,0.0010525017527313052,0.00010799929338134451,0.0012353082797661452,0.00011586269543562011,0.0006182676517519914,0.0007054945120635869
inanimate_011_right.png,0.0004301642477129164,0.00045606364879646755,0.00040493126473195584,0.0003866926631341805,0.0008090063072598852,0.00044078594281549144,0.0005374946797228608,0.0004882166588988657,7.66053886991358e-15,0.0005276638381715992,0.0007510150932390491,0.0005391679304577179,0.0007504609529166428,0.0004704053689392751,0.0007764151499495275,0.0007712711350719159,0.0006024588765840555,0.000565881139617419,0.0005068059799901992,0.00046670939289483737,0.0004760542353017261,0.0003601078189062745,0.000728723035771095,0.0003517566686295215,0.0005155186065657347,0.0004630501277302912,0.0004874980818415642,0.0005044725429739216,0.0005867903399495722,0.00047497535894935883,0.0006622967304282801,0.0004643522758478458,0.0005214361052152672,0.0005827213983072843,0.00034505885552993387,0.0005128950998229964,0.0005582171362127353,0.0007376990027837538,0.0004952455572354575,0.0005864771378226719,0.0005886476634461291,0.0002590362884490327,0.0005396611047168154,0.0005265135245481334,0.0008240847776534999,0.0007680095991847713,0.000401147518715006,5.377832138164784e-05,0.000526573062528235,0.0008246256891238923,0.00043443751166072353,0.0005409025019451619,0.0005807514406702685,0.0005052528091076258,0.0007314301958659675,0.0006349476424437617,0.000501912123561099,0.0007333634209981676,0.0006472873042641103,0.0005426871573326331,0.0006145933432808448,0.00025243084283532724,0.0005840897829572089,0.00042382776190286187,0.0005317174207959408,0.0001764259916896549,0.0007471822165341369,0.0006968411078074332,0.000620167083930645,0.00047696089212445614,0.0006588543741140596,0.0006231502156057722,0.0006429371537272077,0.0006704436864504171,0.0004979323261758983,0.0004198365090151146,0.0007622253654858691,0.0007649336867278089,0.0006093723794233785,0.0005751388482668762,0.00018022862696376318,0.0006802114087010036,0.0006338985406105779,0.0005092629897175405,0.00046419292095079,0.0004364794978715114,0.0005655580323205012,0.0005221721045765015,0.0005676907071898718,0.0006858362142947438,0.0006434423372370102,0.000595419051077184,0.0008502011218052274,0.0005992580378412216,0.00047525005033188794,0.0007071222654877474
animate_012_right.png,0.0006340869620574674,0.0007335316981623707,0.00046975089449330376,0.00044475151633482923,0.000493554662383211,0.00019849521378634272,0.00023759473701967515,0.0006764733259407851,0.0005276638381715992,7.216449660063518e-15,0.00040313969324590193,0.00020109950395763576,0.0008283869755141282,0.0007381592505029122,0.0004531377768001166,0.0004351052302244973,0.000672968683644859,0.0006581803954255339,0.0006256894308196426,3.0151923795962432e-05,0.00021673461972260277,0.0004979886199263373,0.00041813665781142983,0.0006118791395262058,0.0007615068475279596,0.0005843440541062339,0.00024689525415588776,0.0005887312563862546,0.0008406694254279312,0.00018254190409827675,0.0002660643110002914,0.000672978810792979,0.0002746652214312695,0.00023127803204037178,0.000591371012789832,0.0006921387310467875,0.00025996285071427927,0.0003510795843774117,0.00026499858598250103,0.00027359965248807683,0.0007355980861660782,0.000498954006168284,0.0007095964246716102,0.0006487701263737655,0.00025579626583827064,0.0004790839191115559,0.000622245770764196,0.0005703056943630047,0.00028901622820010076,0.0006594105012487361,0.00021490063916751456,0.00023427253001395698,0.0002992603300716601,0.00023570661603078413,0.0004090251590277427,0.0007826574859478574,0.0005963127583928918,0.0003551608629667191,0.0008867137672452508,0.0008459291682400005,0.0002655884195059688,0.0005398930169673299,0.0003420398015319126,0.00041694475448683654,0.00024439003769261003,0.0005506183562331568,0.0006019591144090786,0.00042780557385291296,0.0003717721283467146,0.00023617892864791212,0.0003864534028280575,0.0008213006615934715,0.00028406639808120637,0.0007712768506548118,0.000696661344014804,0.0004232919429437709,0.0004811290599436857,0.000493429361558495,0.0008987325694366222,0.0007277335657114303,0.0005352576477107851,0.0004269189707881704,0.00037985246868543765,0.0005849237182956601,0.0004910746308680602,0.0002114123013294833,0.00031760207981934574,0.000524973648507232,0.0007328204189483989,0.00033894848931470545,0.00031131774108772436,0.000826068079391229,0.0003404610509127881,0.0008179230471810905,0.00017764142217702172,0.00044232023048085267
