2.092745931493625903e+03,1.309219165041800466e+02,8.852158041806296751e+01
3.211221258317638330e+03,8.286998683386563869e+01,-8.501810912217329985e+01
-2.974135205581779246e+03,3.269826743755597818e+02,-1.107343671457644163e+01
-2.784921651175900024e+03,2.956140144892915487e+02,2.271359715518912026e+01
-3.122514082686363395e+02,-1.869855598156675569e+02,1.418834739066417967e+02
-6.143254462658995863e+02,-1.036628055138648392e+02,-2.625382703655455430e+01
6.436113469024741107e+02,-1.622342888289439315e+02,5.048567052503540253e+01
8.699988772059440407e+02,2.158512715418232801e+02,-1.136446657502889792e+02
-4.150703510828257095e+02,2.044863909804546722e+02,3.045989848994350524e+01
-4.936042384839324626e+01,-1.301559151380870105e+02,-9.328362585546534191e+00
-1.569534229388960739e+03,-2.083635361139405688e+02,-3.456807543386844372e+01
-2.008126090442442774e+03,-1.030661000730592320e+02,-5.237196820919652396e+01
2.568810295867987406e+03,8.901796087397642054e+01,-1.175011729092092310e+02
4.763428427493329764e+03,-3.138284047437836222e+01,-3.880657842726140672e+01
-2.117482397073973971e+03,-2.009631903413387022e+02,-1.665676022126668556e+02
-8.010050721754403185e+02,-2.625973199279489450e+02,-5.297965609601124726e+01
-3.207509370200345984e+03,2.784537288961132049e+02,8.498088258914927451e+01
3.770745237161745536e+03,-3.277152188469002425e+01,1.056081604905732974e+02
3.344103136383197580e+03,2.371010136145710234e+01,-9.186860537627872247e+01
-6.351252755310126759e+02,-8.251029547452233714e+01,-1.082762520848539545e+01
-2.636366781448708480e+03,-4.345824589926961856e+00,-1.397246426663512011e+02
3.823101561766270606e+02,1.406833686582754979e+02,9.718399107064432485e+01
-4.174515988792866665e+03,-1.053293096609376818e+02,-2.828518428240996059e+02
3.321048931816160348e+03,4.027136038705646115e+01,3.824318472488943144e+01
4.832292097736287360e+03,-3.331117693333622043e+01,-4.672930230521399864e+01
-2.365162670754690737e+02,2.072074148197914667e+02,1.155843533432944241e+02
8.350400155389583006e+02,-1.621307919854493775e+02,-7.516935145494471726e+01
4.075607959541527634e+03,-4.107668454853242679e+01,-6.208193808427871829e+01
2.514448737579210501e+03,1.476472541014779267e+02,-1.183862600331622446e+02
-1.599651145363696742e+03,-7.915953022808342610e+01,-1.030766975441891553e+01
-2.951246697404071142e+02,-1.950565148183311521e+02,-1.579488359130989181e+02
1.988057738100258575e+03,1.531280246902828139e+02,-9.617215153700503549e+01
1.879804035560026250e+03,-1.752502764157852368e+02,9.554342342745091088e+00
-9.978982053930941447e+02,-1.358160835060213287e+02,-6.819016995865457886e+01
-1.101308995608399528e+03,3.044071870081824045e+02,3.603632085214123038e+01
4.040608867460771762e+03,1.190871125070051839e+01,1.276697650482323212e+02
1.586527776804238101e+03,-1.942132321723125017e+02,-4.233209564918390733e+00
-7.071930464929848767e+02,-2.034390907022949193e+02,1.182707974806964160e+02
-1.069455860576726081e+03,-6.175907540687459374e+01,-1.316547233258338068e+01
9.730419916321234268e+02,-2.289612061711534068e+02,-3.154185015076147991e+01
2.963487697654054500e+02,2.346068543090941318e+02,1.332925853223665911e+02
-2.841067731106190877e+03,3.144881726145613925e+02,-2.041673426299866634e+01
9.150262292712649241e+02,1.942531673961012473e+02,-1.980976798675175132e+02
-3.470416423967849369e+03,3.080036303809096125e+02,9.772734884011657641e+01
-2.109434295580513208e+03,-1.589716827652216296e+02,-4.112557213609697015e+01
8.713303134530323177e+02,-2.695189765264830157e+02,-4.579892341037147929e+01
4.468429504818801433e+03,-2.586718311554174932e+01,6.661259173110595100e+01
7.696913988177955446e+01,1.908948982422555218e+02,5.744057335734838432e+01
-8.924450303203955173e+02,-1.234437187836196159e+02,-4.635139581011798526e+01
-6.218677647084425644e+02,-1.618732969072672390e+01,3.376896401548037261e+02
-1.710487470647749660e+03,-8.476472289489848322e+01,9.925071378707370329e+00
5.053247210894034538e+02,-1.654128671549020169e+02,-1.072293684113346188e+02
-3.422582721801202752e+03,-8.265713849919740142e+01,2.704465098437276538e+01
1.094185233798205445e+03,-2.040805797256097094e+02,8.029767778560361080e+01
-2.934727429783354182e+03,-1.457436676206303332e+02,-2.301954020393129099e+02
2.139017372548792082e+03,1.101791804740345242e+02,1.832859580555404762e+02
-1.038556053624189701e+02,1.908589352289081660e+02,1.475566669206607742e+02
1.415752677119046439e+02,-1.860783800424647723e+02,1.115121655916725842e+02
2.513878541138386936e+03,1.465023785744074303e+02,-1.197311950167432286e+02
