-1.406893282634286590e+00,3.049357877601495570e+00,-3.120210278965441786e-01,-6.592520019967390565e-01,-2.877664878806632243e-01,-7.372484052639941554e-01,1.073435123398264190e+00,-1.665707575676336760e-01,8.854003608449227958e-01,2.556829746849382246e-01
-1.219121332365741939e+00,2.926415188415400603e+00,-1.498109420860655461e-01,-2.013270454446964008e-01,-4.911874154291738237e-01,-1.845922758887677650e+00,2.592002391542437056e+00,-2.358530144197475975e-01,-1.141280812362909652e-01,1.305123120414654947e+00
-1.113888945043273182e+00,1.797651594899472238e+00,-1.341148925681278969e+00,3.090372707212747372e+00,-1.004047066735291427e+00,-2.362055657008064191e-01,4.904320481925976694e-01,2.915927719717638644e-01,-8.888400348597911282e-01,-4.968239925185243266e-01
-8.144465224061684383e-01,1.916949785045463983e+00,-7.752311614137610274e-01,2.936659301881042961e+00,-9.119394929991804233e-01,-9.850216425147503285e-01,-7.235754067210529994e-02,9.577770297529208943e-01,-8.095971577599209157e-01,5.639606648374347747e-02
-1.356736225962473563e+00,5.976876952365196560e-01,-3.909724078789685309e-01,-1.258719368202080746e+00,-7.368754278358889964e-01,6.527816999199856918e-01,-8.540079152645252414e-01,-5.614188140413080008e-01,1.923179879917004675e-01,2.559974345931220752e-01
-1.657513003536990714e+00,8.611030674667612406e-01,3.061448472023346468e-01,-7.992207774361089756e-01,-4.935953605451907089e-01,5.509252241382169846e-01,1.852676881843270673e-01,-9.385074363712150314e-01,-3.662267802724654131e-01,5.509427527167207739e-01
-3.153100657242587701e+00,3.223447132611892307e+00,-7.904338190577713252e-01,3.867970450820181760e-01,8.071206048171417416e-03,2.590095264543887943e-01,5.274606345741316565e-02,-1.067715319559749299e+00,-1.337013445723829186e+00,2.562919371939597138e-02
-2.484749353679939876e+00,3.261789294255107663e+00,2.076831089676967890e-01,3.652934611156858358e-01,-4.507695680308579367e-01,4.272769674156625674e-01,1.920348769311936155e-01,-1.189904797231078115e+00,-1.207326215517019685e+00,-3.579273430553180368e-01
-1.000905867388509618e+00,1.596531548522247990e+00,5.307135786591531401e-01,6.370613719676061493e-01,-2.210913365799390962e-01,-1.334915595390811227e-01,1.382265023509529733e+00,1.247602549751777867e-01,6.087755335618014740e-01,2.660956682026306974e-01
-6.937342372320972617e-01,1.968479123200631120e+00,2.360030806849679197e-01,7.458690936552844208e-01,1.132821472148480391e+00,-5.272232244872543383e-01,1.209839101282535356e+00,-3.558262633341379710e-01,3.677629065377110429e-01,7.520768340172712119e-01
-5.056914131964068693e-01,3.321420809478732750e+00,-1.128754042045044148e+00,-4.533101378052493136e-01,-2.202531991705915793e-01,-2.474303771220972004e-01,1.975565530377802137e+00,3.074783871911619948e-01,-1.839475606071866165e-01,9.052625812743971823e-01
-9.261676709635012772e-01,3.446869729430399154e+00,-5.322609159524307465e-01,6.528446849796878948e-02,-6.789947532632839566e-01,-2.784326494239228178e-01,7.605509394938142487e-01,6.752382812758569441e-01,8.535838053824547078e-01,5.442659426106459808e-01
3.689594917613746305e-02,3.377151456293259635e+00,3.186452958961898813e-02,1.057522771127554106e+00,-6.513401922648563991e-01,1.388185661547773675e+00,1.068712311192689057e+00,-3.743416871301277205e-01,-1.604944577866646294e-01,-1.756394838780086787e-01
-6.581255345685081970e-01,3.525815048160287457e+00,-1.601446708586400924e-01,1.246674818427550235e+00,-1.294811144509740108e+00,1.573282794866939893e+00,5.430599750632355560e-01,-5.049673058503233447e-01,8.000901622892744314e-01,-4.394759265320030139e-01
-1.424563120361497903e+00,2.540276553629258416e+00,-1.506932332242315153e+00,2.241876335553236288e+00,-2.047007535264650513e-01,-1.694230283403050707e+00,-1.828739810499469876e+00,4.704757908144762135e-01,-1.657128114600837643e+00,8.009831940091186597e-01
-1.198563726314372468e+00,2.572831010784220052e+00,-1.537445946910386052e+00,1.710241844230579566e+00,5.254337982160223186e-01,-1.083551736235981888e+00,-2.306533527589212706e+00,9.927167340569618137e-01,-1.646225436793792518e+00,9.499873574553719946e-01
-5.409502271173767252e-01,4.829630694435283367e+00,-4.409133891492152402e-01,-3.680110433616992638e-01,-5.589774392537152359e-01,-2.660449084282235921e-01,9.490910018746343546e-01,1.015280269519379441e+00,9.856279853614745290e-02,-3.809642014264760235e-01
-3.616738377581208974e-01,4.567654787721363796e+00,-6.518130447436264463e-01,3.124063534644327400e-01,-3.333008430141344292e-01,1.222768425395446834e-01,1.620934803296288029e+00,7.371819442332815386e-01,4.366768523463826490e-01,-4.401679574740796630e-01
-2.353821586633578544e+00,1.539419167777979380e+00,1.729377183267943527e-02,4.272871647781386062e-01,-7.018121638529027928e-01,-2.420795320147441920e-01,1.969128640449049894e-01,1.253346226837449284e-01,-6.666474320936585096e-01,1.086910380232141593e+00
-1.011545212955963002e+00,1.237454062045469261e+00,-4.116151471117851512e-01,1.358660077399039379e+00,-3.097071543917100100e-02,6.917293566787315051e-02,1.672491205458449814e-01,-7.676757292288584333e-02,-1.189936049467210433e+00,4.399015588511271946e-01
-1.055307644420349494e-01,1.025004165276109269e+00,-1.883649681655717723e-01,1.425513003296722703e+00,-1.652477195382504815e+00,-1.143046189276214264e+00,-1.845449315861066530e+00,-5.299963658295884228e-01,2.184850985319394812e-01,5.239143368204944862e-01
3.820428589522923968e-01,2.628099534115046598e+00,-1.361439491412516523e+00,4.034807632824725099e-01,-6.800543559863090337e-01,-1.183890659494875486e+00,-2.115141790430985047e+00,-2.601693965625407889e-01,-2.748410839987447951e-01,7.218660904984949278e-01
-8.102359180108951175e-01,2.154297306916926669e+00,-1.128206884063523013e-01,-9.213157783933886846e-02,-1.127531098582614577e+00,3.982478963978834940e-01,7.085238595301837083e-01,5.396073143322479559e-01,9.500478970735105611e-01,1.119783454571544601e+00
-1.124929663856631734e+00,2.044484577289581217e+00,3.824350496015736789e-02,1.349187927811604126e+00,-4.514214651808836631e-01,-1.953211810498067802e-01,7.315637301277914117e-01,-1.591012800033094476e-01,3.271471227264212134e-01,9.709069322110303046e-01
-1.328870518909527343e+00,3.629512664190831739e+00,-6.371397900398128034e-01,2.836834357002701035e-01,6.019465566640013199e-01,5.708914168434676695e-01,-2.542411426397621077e-01,3.712950803414065415e-02,-4.937002573609409195e-01,7.752286163413270315e-02
-7.739997906826781016e-01,2.766310334328694776e+00,-5.597560720821069813e-01,8.280413756918984791e-02,7.284707229968293563e-01,-5.226225578287713863e-02,1.127845292169506575e+00,-2.463318362007639040e-01,4.618696402564458903e-01,5.975060646489686877e-02
-2.115074289067001789e+00,3.129275815940297800e+00,3.405781300853824023e-01,4.916840518969341489e-01,6.492365056113005295e-01,7.140444656068142271e-01,8.185708963535960336e-01,-6.043107112877753595e-01,-2.127544829339863552e-01,-2.524162917823618013e-01
-2.086631464649884471e+00,3.569950144679691739e+00,8.827613996589319667e-01,2.676719789548967152e-02,2.131149042701091512e-01,1.871811665164530847e-01,1.795704221630811948e-01,5.111256960607707400e-01,-6.754000953514065209e-02,-1.943785896305217087e-01
-1.070172654571543758e+00,2.868699854676220795e+00,-5.264242005142736325e-01,-4.447736181820487883e-02,-7.168389006564762633e-01,-1.012280223048770633e+00,7.285322872071716693e-01,-4.419520236036690863e-01,2.111254315953574046e-01,-2.060447668555223932e-01
-1.278230669936412323e+00,3.690857287751474924e+00,-8.771017079786074255e-01,-1.233572571117989569e-01,-1.960518359552778922e-01,-8.845746503245163206e-01,9.438878820551062365e-02,-9.092263792462922378e-01,1.099946314309856697e-02,6.993155700281368514e-02
-4.121699351794484434e-01,4.261292162623596447e+00,-2.854616530824061749e-01,4.621783367316056323e-01,3.568129333340225307e-01,-6.885083679530168421e-01,-4.038074953435173975e-01,-1.428323679995169571e-01,-6.636824131420617778e-01,-9.424792666059581547e-01
-4.785283548930213127e-01,4.823865252680028526e+00,-1.474975689369531218e-01,-2.596767267054706993e-02,5.661599069753280311e-01,-1.423061504914698572e-01,-1.735346450267002683e-01,7.639270633530853560e-01,-5.762310783393960190e-01,-7.294669991739606285e-01
5.898320601454458689e-01,5.476784793270474960e-01,8.583216914795412933e-01,6.255393455811415482e-01,1.157744400642592847e-01,1.170375108665378638e+00,1.834412731699151422e+00,4.614113837967571963e-02,-1.187354238827993624e+00,1.037989599621467161e-02
2.599275342047252524e-01,1.172085491738406038e+00,6.632095817269838267e-02,4.122400811364476114e-01,3.838348209850536152e-01,1.342922234636995560e+00,1.874084911990596014e+00,4.838702994491204112e-01,4.612909687609790255e-01,9.143804497047384183e-01
-2.941875708545858004e-01,4.402176287658444487e+00,4.076939436419674823e-01,-2.208410552229058410e-01,-1.169041014203147238e-01,-2.422322233785802192e-01,-9.748813826742638300e-01,-4.732647855859814512e-01,-8.334544231592450059e-01,5.161368007600558583e-01
-1.332341215962442593e+00,3.552556905061394321e+00,-4.170783026645192848e-01,2.364073486956969894e-01,-6.357153459059552425e-01,-3.455573379754712238e-01,-5.546798983317884346e-01,7.627333243462552925e-02,-6.235875198316363777e-02,-3.766752825690570239e-01
-2.928423332887720942e+00,1.684979423620271310e+00,2.298085021241485837e+00,3.497520982485901597e-01,-4.373730273719690920e-01,-8.083425569770871233e-01,1.488661462340029829e+00,7.914097569105309482e-01,-1.336220123972315377e-01,1.001318478088346398e+00
-3.746622238938518201e+00,1.689352375751728141e+00,3.573301068350654752e+00,-7.186845182275056754e-01,-5.815130854495865753e-01,-5.653714263050805267e-01,7.681495910267608362e-01,1.198882592255741342e+00,-5.701038487786724840e-01,1.166238806323047994e+00
-9.951160253248967358e-01,3.020202318726862956e+00,1.415549472231049932e-01,1.619916523186442969e+00,3.494725904820648599e-01,2.355793017584725924e+00,5.088379909484542774e-01,-1.462590705572196503e+00,-5.020392166309755044e-01,-5.454891321380613001e-02
-7.988570058818287301e-01,2.905772267141655707e+00,-1.052132693628575311e+00,2.488209476669704490e+00,-3.709983052622512489e-01,1.611455255833858846e+00,2.135143158717572875e-01,-1.090280178504118735e+00,5.324463768422456056e-01,-3.188244262362411319e-01
-1.137586991749635956e+00,3.804715028980350411e+00,-4.719389454084360613e-02,1.182744904153137711e+00,2.322968217124462553e-01,-2.078374489659591540e-01,1.125868579682504089e+00,-4.362709988636189196e-01,-1.202114653413747902e+00,-7.470002763899660225e-01
-1.382799290787965762e-01,3.787826506827753015e+00,-9.840896955738096530e-01,1.017847368077389403e+00,7.155517341154863376e-01,3.965331822660891903e-01,5.319722671367401734e-01,4.927254316810916190e-01,5.875597035175418315e-01,1.929362381294561501e-01
-1.376661225198229921e-01,2.942221785763937891e+00,6.935725672230331762e-01,-9.840884547248098801e-01,7.205536111373262997e-01,-2.189891697018640393e+00,1.850559446714649670e-01,3.601234967258227226e-01,2.840190594104774480e-01,1.525233438674827413e+00
-2.150719031902218747e-01,3.018268406255956382e+00,-8.001746984272580798e-01,8.782889838504593927e-01,6.634452625940738535e-02,-9.137248963047251982e-01,6.586054094871898190e-01,5.272344313628440915e-01,1.422877482780754210e+00,2.372480625863757187e+00
-7.090903496408322397e-03,2.641620190376114063e+00,-4.892040006409102970e-01,1.782365984083637223e+00,3.665412329367375710e-01,1.656952527496589722e+00,8.322030827732151970e-02,1.485752804777283442e+00,-1.700906207591324382e+00,6.946809764546217902e-01
-7.287760728088823470e-01,1.645542032299732504e+00,4.616630928994585291e-03,1.990997364836642580e+00,1.205763592310944571e-01,2.456499083870760547e+00,9.805913976993062553e-01,1.449214985104356312e+00,-9.403888923999128568e-01,-1.865785481722230799e-01
-1.661013765080458615e+00,1.952308488700691624e+00,2.514229576294628975e-03,7.121587316028881176e-01,-7.332234243179334976e-02,1.198407774396202941e+00,1.293924669166663266e+00,9.565932997112210068e-02,1.687718262831183313e+00,3.710164791437988163e-01
-7.194513826844408655e-01,2.837786431680397126e+00,2.165911530090863235e-01,1.419440370641925853e+00,8.497529200355850021e-01,2.036332738410007615e+00,7.875928145680995973e-01,-2.714548420993252442e-01,1.903817476961235933e+00,6.276138295498152608e-01
3.257870647427103084e+00,-3.422362693437592807e-01,1.555896038815398841e+00,5.208164174630476317e-01,2.363952903662245586e-01,-5.967991701785245739e-01,-1.691752825972742957e-01,-8.728889046381340666e-01,5.043598278363837784e-01,-8.788493964601737929e-01
4.111924730342479073e+00,-6.055301085573385755e-01,8.837226684351200401e-01,5.931962080450257080e-01,1.909620620836447902e+00,-5.666942873135139003e-01,3.386781152395092476e-01,-7.899253956159268952e-01,-5.448296705356272529e-01,-1.329192261852130130e+00
3.402646173599078505e+00,-5.790892896744371798e-01,2.472386785606140780e+00,7.506506737185859590e-01,1.428366474516805873e+00,-7.089343948482822455e-01,1.340266945151814104e+00,-9.090657542208486763e-01,-3.746654766748850895e-01,7.885991266850560510e-01
3.467619528899268388e+00,-7.696417796261919575e-01,2.332023982928555395e+00,8.309349577071369897e-01,1.536673547130210205e+00,-4.749490992888546481e-01,1.622675575423721872e+00,-1.265133377545396121e+00,-6.829458421366486620e-01,9.468179853735738671e-01
3.985006396218781166e+00,-2.267708818770859391e-01,2.567345828446230271e-01,7.137700469424059779e-01,-1.355877246394749380e-01,-8.246773012591869512e-02,3.186053163491803925e-02,-6.857926705883788943e-01,-3.459802600336132627e-01,5.439688257345581812e-01
3.927406788263573478e+00,-9.450659684649682646e-01,2.107022897214921864e-01,3.831262735019000387e-01,-1.635843207944963074e-01,2.322444949091536093e-01,6.884784160818101517e-01,-9.708199803987275223e-01,-4.518903507148887000e-01,9.371281575366960381e-02
4.075642545551906970e+00,-9.549396979787755368e-01,2.210401762024865879e-01,3.609984485039877122e-01,-2.115667476767002786e-01,2.782019920085971321e-01,6.656289711586861335e-01,-9.035148991273803665e-01,-4.010447800371155780e-01,5.591566385660215466e-02
3.946371430926737922e+00,-1.028516241734986680e+00,3.518585691236894575e-01,3.373534389761236874e-01,1.126593064216159512e-01,2.636170048557906487e-01,8.437659895502231944e-01,-1.045758971123056824e+00,-3.431054725571890396e-01,-4.481357660848819119e-02
4.526131812475779448e+00,-4.447160128462836481e-01,3.498286883043381645e-01,-8.301378654942400681e-01,2.826611329257449137e-02,-3.656475796863842276e-01,4.141477780940794329e-01,9.981983322940489733e-01,-2.132832504803365836e+00,-1.161742869510088205e+00
4.442959683489735134e+00,1.965524432850929704e-01,-1.006115456418493204e-01,-7.294004017794455397e-01,1.173977083650731001e-01,-2.681487985555187081e-01,4.420947547276299350e-02,1.022267352005935548e+00,-1.606267833849729154e+00,-1.239331599487849322e+00
3.504856596787057743e+00,3.978135716198636374e-01,-1.148763542925705705e+00,-2.380319398700125433e+00,-1.107532699375385343e+00,2.757524400511635401e-02,-6.195441452038370767e-02,1.786141398093814281e-01,-9.719281135996507004e-01,-2.188992658377691691e-01
3.654680346673180757e+00,2.952372588216775617e-01,-9.589901160537341873e-01,-2.455796698739396877e+00,-7.243065022616715920e-01,-1.225708243433922817e-01,8.678202414012547994e-02,2.537173062546101421e-01,-1.047701543908872823e+00,-4.091888064357337429e-01
2.745782205436580359e+00,2.075781301419628855e-01,-7.647651387840607162e-01,-1.946174205270741586e+00,-8.020456537845206402e-01,7.602990548065646781e-02,1.806045411484853425e-01,4.018728207110741635e-02,-1.138103388749229117e+00,-1.037441390303099620e-01
3.339997958465030337e+00,2.977812641991801068e-01,-8.214108005538390822e-01,-2.080575635335350615e+00,-4.703777127051379514e-01,1.869785043994963980e-01,5.406851536683786597e-01,3.875462419978341622e-01,-1.436072433224340195e+00,-2.281174171809260132e-01
3.437609615017934939e+00,4.491323858705577043e-01,-1.006631592898549421e+00,-2.153498210342281727e+00,-7.620678747842984935e-01,2.952459395627937688e-01,4.838715666353911038e-01,5.304229106795802506e-01,-1.412283511822595594e+00,-2.965361670150674644e-01
3.001820467455168728e+00,4.507258430599571652e-01,-9.358554636182978559e-01,-1.843370135268313836e+00,-9.489583116833644194e-01,1.247278239310124770e-01,7.728224682745192808e-01,-1.072387104985286638e-01,-1.381125060589801112e+00,-2.524659522043328774e-01
3.060806932151652671e+00,1.291160710831047165e-01,1.761001563524234870e+00,2.980365437307225918e+00,-2.318229774254654540e-01,2.736268198077204672e-01,6.285882476361509541e-02,8.531454171641457140e-01,-6.981343607795341411e-02,-1.552046257600162349e+00
2.568884044620569185e+00,8.771230747743892220e-01,6.242456238592721807e-01,1.278236331985092011e+00,-3.078381196196099956e-01,-3.192347733702384782e-01,-5.833343554889914850e-01,1.139819101936387497e-01,-1.704380830331650165e-01,-7.182926700555358757e-01
1.172063763312335860e+00,2.611078348633926183e-01,-2.739232810293041331e-01,-7.103749021894720794e-01,-9.148924177420006965e-01,-3.295924608875386297e-01,-1.934012609359078427e-01,-5.660078140861053431e-01,5.748338542705541676e-02,8.559478756123284349e-02
9.902615502231331135e-01,2.087601954292650219e-01,-2.636168106996016336e-01,-5.241222870350094043e-01,-1.030180406340262200e+00,-3.546242523244341194e-01,-2.132996501408656320e-01,-6.568569877254613054e-01,3.850782423853504194e-02,4.090522375806224242e-02
1.040218139624870419e+00,-3.332240779602930192e-01,5.603684595838764881e-01,4.861370888046005756e-02,-2.503894092436693142e-01,-5.932004807918030836e-02,1.664880337727132342e-01,-1.105042447225027535e+00,-6.078602215539578024e-01,-1.335257794033463952e-01
8.681666077148676441e-01,7.300670092412780976e-02,2.119033926015626013e-01,2.349583569316689158e-01,-4.491121813101485172e-01,-1.724507180944458429e-01,1.439522998665189180e-01,-9.146366526825738807e-01,-6.201996076592665164e-01,-2.791358972562221208e-01
9.670298230836141817e-01,-1.252684154876029243e-01,1.778649578452545787e-01,1.523761492901514192e-01,-5.235279645556131234e-01,-2.610126180989459366e-01,2.406811631634129811e-01,-9.959767498891023418e-01,-4.786858253346106262e-01,-1.838759027517371802e-01
8.412128380438672615e-01,-1.306028756877387897e-01,3.221958490095868100e-01,1.103009366875215558e-01,-4.070682961177264914e-01,-1.201791737040303898e-01,2.981408880320443600e-01,-9.404907496813948997e-01,-3.658171263200624135e-01,-1.213192433939947051e-01
1.898190003720358066e+00,-6.359750085314559431e-01,-2.130391984356511392e-01,2.068322802788391090e+00,1.322689099907732868e-01,-1.002409097027042950e+00,-1.354511470741162960e+00,1.363624564395081284e+00,-1.123101335506475174e+00,3.833029717841738848e-01
1.966112896351324135e+00,-7.864708231728315679e-01,-4.905823102816694314e-01,2.883908064776546265e+00,1.659566275605880992e-01,-1.148673326700062836e+00,-1.058219572408036102e+00,1.396082689927667930e+00,-1.135918723537397756e+00,-8.544247308405418517e-02
2.524510947382109460e+00,1.390226655786748755e-01,-1.391482042520705065e+00,2.660008675920997323e-01,-3.123683751799211095e-01,-2.982156532111824854e-01,-1.600453757041677250e+00,4.866511078168704874e-01,-4.795525075789743297e-01,5.246095642243218116e-01
2.403137490278756783e+00,5.279927766560543745e-02,-1.266807402645340197e+00,2.687211535552448405e-01,-3.341200044263404889e-01,-2.556803743757387615e-01,-1.671509357926878936e+00,4.812799539546777638e-01,-6.333825705695615982e-01,5.309865527416951503e-01
1.506611153714141782e+00,7.617179458167573636e-02,-4.391329101445927696e-01,1.005111751479258686e+00,3.228743341441639991e-01,-1.938659758530010269e-01,-1.977951287315027340e+00,1.052154875337254047e+00,-3.782222533859553315e-01,9.626842344061433687e-01
1.421082701417226923e+00,1.571224630318727167e-01,-6.231276274643923196e-01,1.636239200477886291e+00,3.971100391893181980e-01,-1.507894595508854352e-01,-1.590056221376776380e+00,8.624860070240073506e-01,-4.246283545037157769e-01,8.681993481616615549e-01
1.382231629658893679e+00,9.961685910650470988e-02,-1.098001832106297426e+00,9.632106974463275906e-01,-7.129309660552372863e-02,-2.591337661526577629e-01,-1.726523412627817722e+00,8.381236006728902677e-01,-2.514134532145450573e-01,9.465844027693756102e-01
1.516638184759321550e+00,-3.902307358307753604e-02,-5.834099805334831412e-01,1.277916409726676639e+00,3.968165756464839267e-01,-1.364512031012270754e-01,-1.797390890674995356e+00,1.001572243054921429e+00,-5.243224276217520741e-01,7.753459367235954192e-01
4.377217971177288725e+00,8.664039898355555547e-01,5.196091758308257758e-01,-9.850703886271009457e-01,1.751313167025369655e+00,-7.282019811379987217e-01,3.848724808260542973e-01,2.134479491166235920e+00,-6.666725371418832369e-01,-1.231265569784657954e+00
4.025940378358961347e+00,8.626974355110533788e-01,5.821484507679006715e-01,-1.529589033177698454e+00,1.829679544973292771e+00,-7.675203465229826216e-01,2.256368216106673930e-01,1.995811166640251377e+00,-5.453612954478829211e-01,-1.390715014037768205e+00
4.084911544022419072e+00,1.287616222422871770e+00,-5.239919485152596534e-01,-1.806048013260427743e+00,3.706230799114632046e-01,-5.758767596584439818e-01,7.979543497470280577e-01,1.405667537920117116e+00,-2.063500312697142403e-01,-2.924508240953020352e-02
4.157628061440101774e+00,1.354883844282618321e+00,-4.655376300657385613e-01,-2.083400005955414969e+00,4.971113548576766017e-01,-5.647924418392873402e-01,6.876453533290052267e-01,1.438232010588176291e+00,-2.174516569812856848e-01,-1.478532012377799243e-01
3.475802964569688402e+00,1.249528862765754367e+00,-3.073595900316423296e-02,-1.471490325722550452e+00,1.203101133628222907e+00,-5.724076848309936905e-01,1.262775043201987080e+00,1.917798162012017915e+00,4.323731947321038382e-01,-1.050336564354954705e+00
3.728573912258185796e+00,1.046833091485542377e+00,-1.659118327107992341e-01,-1.419289942418913819e+00,1.089015483027406139e+00,-5.321257981964326866e-01,1.326314785907564575e+00,1.997299709918983535e+00,2.782553468027861299e-01,-1.017480582892009489e+00
3.710398414775670339e+00,1.086241926456869233e+00,-2.377568070102034081e-01,-1.354453769183444400e+00,1.006728145895136706e+00,-4.653548863169501559e-01,1.398962795991928187e+00,1.935027429075127925e+00,2.311348547944256648e-01,-8.943100023362697826e-01
3.574811538854704818e+00,1.203018673345095380e+00,-1.683768785422385117e-01,-1.557269578543229782e+00,1.019791589475779192e+00,-5.892902260667971515e-01,1.237838096063302418e+00,1.885936547610595371e+00,2.602500569303688449e-01,-9.148443103815099287e-01
2.571166157862884827e+00,6.128633483007982913e-02,9.250309305013638683e-01,1.218027548738752353e-01,4.084811852641225260e-01,-7.856286868204309659e-01,-6.683345696603870678e-01,-7.578979792136594229e-01,8.597265631415414999e-01,-7.677304778369180571e-01
2.849467715400822332e+00,-3.606210804391226654e-01,9.442762883420021680e-01,1.544224225556672658e-01,4.980411552367728367e-01,-4.241812792384691555e-01,3.660272036653519079e-01,-4.911939845873166677e-01,6.426656010262803420e-01,-7.628239731898494025e-01
3.145717222457704576e+00,-1.427460497288064678e+00,2.274056712741848174e-01,6.358560613660746430e-01,7.701338430923799772e-01,-3.143855877184831282e-01,2.181028421651995952e+00,-9.628711132916960569e-01,-4.320796610984894981e-01,4.874544592408302512e-01
3.306471330466425940e+00,-1.619814281702714576e+00,2.067749875525635994e-01,8.780049579556111761e-01,6.382694272485104348e-01,-2.028397816503065554e-01,2.104111142621118979e+00,-9.722299878866413891e-01,-6.663925330964707294e-01,4.748385838768353628e-01
3.432058220273511040e+00,-7.544127277314292002e-01,-3.756866716064681810e-01,1.039312231752283627e-01,4.493047033690220626e-01,-7.213905505581474920e-01,1.509290439028317499e+00,-7.763477172969022178e-01,-1.479213924816109582e-01,4.397100763211980179e-01
3.624635941346721069e+00,-7.221882696507300192e-01,7.154465134697965412e-02,4.731819559961136235e-01,9.475468641253441682e-01,-1.075833422402213690e+00,1.849763697875480561e+00,-1.085430404211682021e+00,7.621922797455114862e-02,4.127145220552662086e-01
3.530275271445086016e+00,-5.369284300666883336e-01,-1.527940816071815811e-01,4.667209550070314239e-01,5.688174109876955598e-01,-9.203652206901407062e-01,1.601116509813997890e+00,-9.215366353578217096e-01,-1.017142413899916609e-01,7.309403556018486681e-01
3.307805449990010693e+00,-7.127629913850485055e-01,-6.586434156009326468e-01,1.242605201574194795e-01,3.677635034020648175e-01,-7.693198284764947159e-01,1.224544369542743372e+00,-7.418084483633052839e-01,2.607514347127113177e-02,5.492695718618573197e-01
