trialNum, NumTeachers, target, IG, sortedStudents, scoreAboveBaseline
2,3,0.7,2418.9780582489584,sorted,0
2,5,0.7,2398.1223468503304,unsorted,0
2,5,0.7,2419.5022706549075,sorted,0
2,10,0.7,2398.1223468503304,unsorted,0
2,10,0.7,2422.3683542349745,sorted,0
2,1,0.8,2469.5509182789033,unsorted,0
2,1,0.8,2469.5509182788987,sorted,0
2,2,0.8,2469.550918278901,unsorted,0
2,2,0.8,2469.550918278902,sorted,0
2,3,0.8,2469.550918278901,unsorted,0
2,3,0.8,2469.550918278902,sorted,0
2,5,0.8,2469.550918278902,unsorted,0
2,5,0.8,2471.7312642493193,sorted,0
2,10,0.8,2469.5509182789015,unsorted,0
2,10,0.8,2472.340368619346,sorted,0
2,1,0.9,2532.0509182789024,unsorted,0
2,1,0.9,2532.0509182788987,sorted,0
2,2,0.9,2532.0509182789006,unsorted,0
2,2,0.9,2532.0509182789,sorted,0
2,3,0.9,2532.050918278901,unsorted,0
2,3,0.9,2532.0509182789015,sorted,0
2,5,0.9,2532.050918278902,unsorted,0
2,5,0.9,2532.050918278902,sorted,0
2,10,0.9,2532.0509182789015,unsorted,0
2,10,0.9,2532.050918278901,sorted,0
3,1,0.5,2306.0057108446717,unsorted,0
3,1,0.5,2306.0057108446713,sorted,0
3,2,0.5,2306.00571084467,unsorted,0
3,2,0.5,2369.779048807165,sorted,0
3,3,0.5,2306.0057108446704,unsorted,0
3,3,0.5,2379.3669381486675,sorted,0
3,5,0.5,2312.028503912613,unsorted,0
3,5,0.5,2381.3747799682706,sorted,0
3,10,0.5,2317.378606647135,unsorted,0
3,10,0.5,2382.7100938945155,sorted,0
3,1,0.6,2347.466524563599,unsorted,0
3,1,0.6,2347.4665245636033,sorted,0
3,2,0.6,2353.550741423202,unsorted,0
3,2,0.6,2394.5635582667364,sorted,0
3,3,0.6,2353.9803889667464,unsorted,0
3,3,0.6,2402.0441430734495,sorted,0
3,5,0.6,2357.3560368538624,unsorted,0
3,5,0.6,2406.015253932369,sorted,0
3,10,0.6,2361.5705943110706,unsorted,0
3,10,0.6,2407.1344855082402,sorted,0
3,1,0.7,2430.54837880043,unsorted,0
3,1,0.7,2430.5483788004244,sorted,0
3,2,0.7,2430.54837880043,unsorted,0
3,2,0.7,2437.967550780603,sorted,0
3,3,0.7,2430.5483788004303,unsorted,0
3,3,0.7,2445.437793208262,sorted,0
3,5,0.7,2430.5483788004303,unsorted,0
3,5,0.7,2448.582203812732,sorted,0
3,10,0.7,2430.5483788004303,unsorted,0
3,10,0.7,2449.8142220463014,sorted,0
3,1,0.8,2501.9769502290023,unsorted,0
3,1,0.8,2501.9769502289996,sorted,0
3,2,0.8,2501.976950229001,unsorted,0
3,2,0.8,2501.976950229001,sorted,0
3,3,0.8,2501.9769502290014,unsorted,0
3,3,0.8,2501.9769502290014,sorted,0
3,5,0.8,2501.976950229002,unsorted,0
3,5,0.8,2502.436893668973,sorted,0
3,10,0.8,2501.9769502290014,unsorted,0
3,10,0.8,2504.766400569446,sorted,0
3,1,0.9,2564.4769502290023,unsorted,0
3,1,0.9,2564.4769502289982,sorted,0
3,2,0.9,2564.476950229001,unsorted,0
3,2,0.9,2564.4769502290005,sorted,0
3,3,0.9,2564.4769502290014,unsorted,0
3,3,0.9,2564.4769502290014,sorted,0
3,5,0.9,2564.476950229002,unsorted,0
3,5,0.9,2564.476950229002,sorted,0
3,10,0.9,2564.476950229001,unsorted,0
3,10,0.9,2564.476950229001,sorted,0
4,1,0.5,2303.787866980132,unsorted,0
4,1,0.5,2303.787866980133,sorted,0
4,2,0.5,2303.7878669801307,unsorted,0
4,2,0.5,2369.8202873815717,sorted,0
4,3,0.5,2303.7878669801307,unsorted,0
4,3,0.5,2379.6703685780876,sorted,0
4,5,0.5,2307.6335999313833,unsorted,0
4,5,0.5,2383.028137114639,sorted,0
4,10,0.5,2311.156030379063,unsorted,0
4,10,0.5,2384.630513826134,sorted,0
4,1,0.6,2339.5852875501487,unsorted,0
4,1,0.6,2339.585287550152,sorted,0
4,2,0.6,2339.5852875501496,unsorted,0
4,2,0.6,2391.0562242829074,sorted,0
4,3,0.6,2339.5852875501496,unsorted,0
4,3,0.6,2394.7666460584705,sorted,0
4,5,0.6,2346.1206614375487,unsorted,0
4,5,0.6,2399.78183615811,sorted,0
4,10,0.6,2347.770127746717,unsorted,0
4,10,0.6,2400.51486714948,sorted,0
4,1,0.7,2416.5570671133346,unsorted,0
4,1,0.7,2416.557067113329,sorted,0
4,2,0.7,2416.5570671133355,unsorted,0
4,2,0.7,2427.930327764221,sorted,0
4,3,0.7,2416.557067113335,unsorted,0
4,3,0.7,2434.825206046977,sorted,0
4,5,0.7,2416.557067113335,unsorted,0
4,5,0.7,2437.0032304258534,sorted,0
4,10,0.7,2416.5570671133346,unsorted,0
4,10,0.7,2437.958591619209,sorted,0
4,1,0.8,2487.9856385419066,unsorted,0
4,1,0.8,2487.9856385419043,sorted,0
4,2,0.8,2487.985638541906,unsorted,0
4,2,0.8,2487.9856385419052,sorted,0
4,3,0.8,2487.985638541906,unsorted,0
4,3,0.8,2487.985638541906,sorted,0
4,5,0.8,2487.985638541906,unsorted,0
4,5,0.8,2489.1949688807604,sorted,0
4,10,0.8,2487.985638541906,unsorted,0
4,10,0.8,2490.7750888823502,sorted,0
4,1,0.9,2550.4856385419057,unsorted,0
4,1,0.9,2550.485638541903,sorted,0
4,2,0.9,2550.485638541906,unsorted,0
4,2,0.9,2550.4856385419052,sorted,0
4,3,0.9,2550.485638541906,unsorted,0
4,3,0.9,2550.485638541906,sorted,0
4,5,0.9,2550.485638541906,unsorted,0
4,5,0.9,2550.485638541906,sorted,0
4,10,0.9,2550.485638541906,unsorted,0
4,10,0.9,2550.485638541906,sorted,0
5,1,0.5,2304.85688749196,unsorted,0
5,1,0.5,2304.8568874919615,sorted,0
5,2,0.5,2304.856887491959,unsorted,0
5,2,0.5,2367.319632374815,sorted,0
5,3,0.5,2304.8568874919592,unsorted,0
5,3,0.5,2377.4367763565806,sorted,0
5,5,0.5,2304.8568874919597,unsorted,0
5,5,0.5,2379.1726844606997,sorted,0
5,10,0.5,2309.430977543897,unsorted,0
5,10,0.5,2380.507998386945,sorted,0
5,1,0.6,2347.1244697484526,unsorted,0
5,1,0.6,2347.124469748452,sorted,0
5,2,0.6,2350.619445635175,unsorted,0
5,2,0.6,2392.891076259266,sorted,0
5,3,0.6,2348.4535345888794,unsorted,0
5,3,0.6,2399.097846141505,sorted,0
5,5,0.6,2351.659143170693,unsorted,0
5,5,0.6,2401.9182287106178,sorted,0
5,10,0.6,2354.8923369935333,unsorted,0
5,10,0.6,2403.3408907159087,sorted,0
5,1,0.7,2430.457803081786,unsorted,0
5,1,0.7,2430.457803081781,sorted,0
5,2,0.7,2430.4578030817875,unsorted,0
5,2,0.7,2436.9157730518446,sorted,0
5,3,0.7,2430.4578030817875,unsorted,0
5,3,0.7,2443.2056954128566,sorted,0
5,5,0.7,2430.457803081787,unsorted,0
5,5,0.7,2445.7439702137563,sorted,0
5,10,0.7,2430.4578030817866,unsorted,0
5,10,0.7,2446.3599793305407,sorted,0
5,1,0.8,2501.886374510359,unsorted,0
5,1,0.8,2501.8863745103567,sorted,0
5,2,0.8,2501.886374510358,unsorted,0
5,2,0.8,2501.886374510357,sorted,0
5,3,0.8,2501.8863745103577,unsorted,0
5,3,0.8,2501.886374510358,sorted,0
5,5,0.8,2501.886374510358,unsorted,0
5,5,0.8,2501.886374510358,sorted,0
5,10,0.8,2501.886374510358,unsorted,0
5,10,0.8,2503.2193014034574,sorted,0
5,1,0.9,2564.3863745103586,unsorted,0
5,1,0.9,2564.386374510355,sorted,0
5,2,0.9,2564.386374510357,unsorted,0
5,2,0.9,2564.386374510357,sorted,0
5,3,0.9,2564.386374510358,unsorted,0
5,3,0.9,2564.386374510358,sorted,0
5,5,0.9,2564.386374510358,unsorted,0
5,5,0.9,2564.3863745103586,sorted,0
5,10,0.9,2564.3863745103577,unsorted,0
5,10,0.9,2564.386374510358,sorted,0
6,1,0.5,2310.638356063023,unsorted,0
6,1,0.5,2310.638356063023,sorted,0
6,2,0.5,2312.13198870184,unsorted,0
6,2,0.5,2366.0864269361973,sorted,0
6,3,0.5,2312.8607784713013,unsorted,0
6,3,0.5,2372.3041322740337,sorted,0
6,5,0.5,2313.0457008097956,unsorted,0
6,5,0.5,2377.0215693880036,sorted,0
6,10,0.5,2316.2920516670265,unsorted,0
6,10,0.5,2379.959260025743,sorted,0
6,1,0.6,2379.151038122478,unsorted,0
6,1,0.6,2379.151038122479,sorted,0
6,2,0.6,2379.1510381224784,unsorted,0
6,2,0.6,2407.2758695548473,sorted,0
6,3,0.6,2379.15103812248,unsorted,0
6,3,0.6,2413.816841525174,sorted,0
6,5,0.6,2379.15103812248,unsorted,0
6,5,0.6,2417.3665932689873,sorted,0
6,10,0.6,2381.07257993771,unsorted,0
6,10,0.6,2419.7980650745862,sorted,0
6,1,0.7,2462.4843714558124,unsorted,0
6,1,0.7,2462.484371455807,sorted,0
6,2,0.7,2462.484371455813,unsorted,0
6,2,0.7,2462.484371455813,sorted,0
6,3,0.7,2462.4843714558133,unsorted,0
6,3,0.7,2468.6452075195675,sorted,0
6,5,0.7,2462.4843714558133,unsorted,0
6,5,0.7,2472.392415227966,sorted,0
6,10,0.7,2462.484371455813,unsorted,0
6,10,0.7,2474.960943422366,sorted,0
6,1,0.8,2533.912942884385,unsorted,0
6,1,0.8,2533.9129428843817,sorted,0
6,2,0.8,2533.9129428843835,unsorted,0
6,2,0.8,2533.912942884383,sorted,0
6,3,0.8,2533.912942884384,unsorted,0
6,3,0.8,2533.912942884384,sorted,0
6,5,0.8,2533.912942884385,unsorted,0
6,5,0.8,2533.9129428843844,sorted,0
6,10,0.8,2533.9129428843844,unsorted,0
6,10,0.8,2535.7313775932653,sorted,0
6,1,0.9,2596.4129428843853,unsorted,0
6,1,0.9,2596.4129428843803,sorted,0
6,2,0.9,2596.4129428843835,unsorted,0
6,2,0.9,2596.4129428843826,sorted,0
6,3,0.9,2596.412942884384,unsorted,0
6,3,0.9,2596.412942884384,sorted,0
6,5,0.9,2596.412942884385,unsorted,0
6,5,0.9,2596.4129428843844,sorted,0
6,10,0.9,2596.4129428843844,unsorted,0
6,10,0.9,2596.4129428843844,sorted,0
7,1,0.5,2310.9461066294,unsorted,0
7,1,0.5,2310.9461066293998,sorted,0
7,2,0.5,2310.9461066293984,unsorted,0
7,2,0.5,2389.8547530170267,sorted,0
7,3,0.5,2310.9461066293984,unsorted,0
7,3,0.5,2400.0397613569007,sorted,0
7,5,0.5,2317.801196413811,unsorted,0
7,5,0.5,2402.8731461834236,sorted,0
7,10,0.5,2319.004666175518,unsorted,0
7,10,0.5,2404.208460109669,sorted,0
7,1,0.6,2344.616840586831,unsorted,0
7,1,0.6,2344.6168405868343,sorted,0
7,2,0.6,2344.915845797694,unsorted,0
7,2,0.6,2406.4764230493465,sorted,0
7,3,0.6,2344.8016944177984,unsorted,0
7,3,0.6,2410.569272682935,sorted,0
7,5,0.6,2352.9433206491694,unsorted,0
7,5,0.6,2415.237376731941,sorted,0
7,10,0.6,2354.0338244646923,unsorted,0
7,10,0.6,2416.671942000745,sorted,0
7,1,0.7,2418.442876341888,unsorted,0
7,1,0.7,2418.4428763418828,sorted,0
7,2,0.7,2418.442876341888,unsorted,0
7,2,0.7,2435.1287442305684,sorted,0
7,3,0.7,2418.442876341888,unsorted,0
7,3,0.7,2445.1709046850056,sorted,0
7,5,0.7,2418.442876341888,unsorted,0
7,5,0.7,2446.075114139408,sorted,0
7,10,0.7,2419.8622982602556,unsorted,0
7,10,0.7,2446.691123256192,sorted,0
7,1,0.8,2489.8714477704602,unsorted,0
7,1,0.8,2489.8714477704575,sorted,0
7,2,0.8,2489.8714477704584,unsorted,0
7,2,0.8,2489.871447770459,sorted,0
7,3,0.8,2489.8714477704584,unsorted,0
7,3,0.8,2489.871447770459,sorted,0
7,5,0.8,2489.87144777046,unsorted,0
7,5,0.8,2493.508317188222,sorted,0
7,10,0.8,2489.871447770459,unsorted,0
7,10,0.8,2493.5083171882206,sorted,0
7,1,0.9,2552.37144777046,unsorted,0
7,1,0.9,2552.371447770456,sorted,0
7,2,0.9,2552.3714477704584,unsorted,0
7,2,0.9,2552.371447770458,sorted,0
7,3,0.9,2552.371447770459,unsorted,0
7,3,0.9,2552.371447770459,sorted,0
7,5,0.9,2552.37144777046,unsorted,0
7,5,0.9,2552.37144777046,sorted,0
7,10,0.9,2552.371447770459,unsorted,0
7,10,0.9,2552.371447770459,sorted,0
8,1,0.5,2318.882858305904,unsorted,0
8,1,0.5,2318.882858305905,sorted,0
8,2,0.5,2318.8828583059026,unsorted,0
8,2,0.5,2399.357417794136,sorted,0
8,3,0.5,2318.882858305902,unsorted,0
8,3,0.5,2405.424781625054,sorted,0
8,5,0.5,2318.882858305903,unsorted,0
8,5,0.5,2409.8654140933054,sorted,0
8,10,0.5,2322.6978417562686,unsorted,0
8,10,0.5,2410.666602449053,sorted,0
8,1,0.6,2360.5802776956903,unsorted,0
8,1,0.6,2360.580277695691,sorted,0
8,2,0.6,2362.1789046406975,unsorted,0
8,2,0.6,2419.813921193191,sorted,0
8,3,0.6,2361.67886233119,unsorted,0
8,3,0.6,2420.8087411778884,sorted,0
8,5,0.6,2363.9439623276817,unsorted,0
8,5,0.6,2425.495010630671,sorted,0
8,10,0.6,2367.4492094988022,unsorted,0
8,10,0.6,2427.6349552703637,sorted,0
8,1,0.7,2443.1789888448557,unsorted,0
8,1,0.7,2443.1789888448516,sorted,0
8,2,0.7,2443.1789888448566,unsorted,0
8,2,0.7,2455.224438639085,sorted,0
8,3,0.7,2443.1789888448566,unsorted,0
8,3,0.7,2461.1130196091717,sorted,0
8,5,0.7,2443.178988844856,unsorted,0
8,5,0.7,2462.97259025693,sorted,0
8,10,0.7,2443.1789888448557,unsorted,0
8,10,0.7,2463.291043988048,sorted,0
8,1,0.8,2514.6075602734268,unsorted,0
8,1,0.8,2514.6075602734268,sorted,0
8,2,0.8,2514.6075602734277,unsorted,0
8,2,0.8,2514.6075602734268,sorted,0
8,3,0.8,2514.607560273427,unsorted,0
8,3,0.8,2514.607560273427,sorted,0
8,5,0.8,2514.6075602734277,unsorted,0
8,5,0.8,2514.845874980718,sorted,0
8,10,0.8,2514.6075602734277,unsorted,0
8,10,0.8,2516.9115027980897,sorted,0
8,1,0.9,2577.107560273426,unsorted,0
8,1,0.9,2577.1075602734236,sorted,0
8,2,0.9,2577.1075602734263,unsorted,0
8,2,0.9,2577.1075602734268,sorted,0
8,3,0.9,2577.107560273427,unsorted,0
8,3,0.9,2577.107560273427,sorted,0
8,5,0.9,2577.107560273427,unsorted,0
8,5,0.9,2577.107560273427,sorted,0
8,10,0.9,2577.107560273427,unsorted,0
8,10,0.9,2577.107560273427,sorted,0
9,1,0.5,2293.865915832825,unsorted,0
9,1,0.5,2293.8659158328246,sorted,0
9,2,0.5,2293.8659158328246,unsorted,0
9,2,0.5,2353.9300182298316,sorted,0
9,3,0.5,2294.0508381713184,unsorted,0
9,3,0.5,2363.7703575658784,sorted,0
9,5,0.5,2295.4412784074043,unsorted,0
9,5,0.5,2366.8610633171816,sorted,0
9,10,0.5,2301.6334935278037,unsorted,0
9,10,0.5,2367.9293144581775,sorted,0
9,1,0.6,2327.2533616637015,unsorted,0
9,1,0.6,2327.253361663706,sorted,0
9,2,0.6,2327.253361663703,unsorted,0
9,2,0.6,2375.469385560588,sorted,0
9,3,0.6,2329.866788507374,unsorted,0
9,3,0.6,2379.446870121399,sorted,0
9,5,0.6,2329.3673239106724,unsorted,0
9,5,0.6,2383.311331931232,sorted,0
9,10,0.6,2335.7720714838656,unsorted,0
9,10,0.6,2385.179342855441,sorted,0
9,1,0.7,2402.1925584508585,unsorted,0
9,1,0.7,2402.192558450853,sorted,0
9,2,0.7,2402.192558450859,unsorted,0
9,2,0.7,2413.056508296613,sorted,0
9,3,0.7,2402.19255845086,unsorted,0
9,3,0.7,2420.1265892151755,sorted,0
9,5,0.7,2402.1925584508595,unsorted,0
9,5,0.7,2421.6677061318146,sorted,0
9,10,0.7,2402.192558450859,unsorted,0
9,10,0.7,2422.3046135940517,sorted,0
9,1,0.8,2473.6211298794324,unsorted,0
9,1,0.8,2473.6211298794283,sorted,0
9,2,0.8,2473.621129879431,unsorted,0
9,2,0.8,2473.6211298794306,sorted,0
9,3,0.8,2473.6211298794306,unsorted,0
9,3,0.8,2473.6211298794306,sorted,0
9,5,0.8,2473.621129879431,unsorted,0
9,5,0.8,2473.8594445867216,sorted,0
9,10,0.8,2473.621129879431,unsorted,0
9,10,0.8,2475.925072404093,sorted,0
9,1,0.9,2536.121129879432,unsorted,0
9,1,0.9,2536.121129879428,sorted,0
9,2,0.9,2536.1211298794306,unsorted,0
9,2,0.9,2536.1211298794296,sorted,0
9,3,0.9,2536.1211298794306,unsorted,0
9,3,0.9,2536.1211298794306,sorted,0
9,5,0.9,2536.121129879431,unsorted,0
9,5,0.9,2536.121129879431,sorted,0
9,10,0.9,2536.1211298794306,unsorted,0
9,10,0.9,2536.1211298794306,sorted,0
10,1,0.5,2298.4759187023774,unsorted,0
10,1,0.5,2298.4759187023756,sorted,0
10,2,0.5,2304.242093743026,unsorted,0
10,2,0.5,2365.581050664052,sorted,0
10,3,0.5,2304.0215509734116,unsorted,0
10,3,0.5,2378.121243433997,sorted,0
10,5,0.5,2301.5463640263124,unsorted,0
10,5,0.5,2379.6047015435706,sorted,0
10,10,0.5,2307.8672617668826,unsorted,0
10,10,0.5,2381.741203825563,sorted,0
10,1,0.6,2328.963273072668,unsorted,0
10,1,0.6,2328.9632730726726,sorted,0
10,2,0.6,2332.936667753197,unsorted,0
10,2,0.6,2384.3017197679274,sorted,0
10,3,0.6,2334.966324026666,unsorted,0
10,3,0.6,2389.78573469287,sorted,0
10,5,0.6,2332.779885672796,unsorted,0
10,5,0.6,2392.77499137807,sorted,0
10,10,0.6,2339.2259256611574,unsorted,0
10,10,0.6,2395.0253577933245,sorted,0
10,1,0.7,2400.0810366139735,unsorted,0
10,1,0.7,2400.0810366139663,sorted,0
10,2,0.7,2400.081036613973,unsorted,0
10,2,0.7,2415.326035493515,sorted,0
10,3,0.7,2400.081036613972,unsorted,0
10,3,0.7,2425.948863691867,sorted,0
10,5,0.7,2400.0810366139726,unsorted,0
10,5,0.7,2425.897711952913,sorted,0
10,10,0.7,2401.0415047392808,unsorted,0
10,10,0.7,2427.1715268773874,sorted,0
10,1,0.8,2471.509608042546,unsorted,0
10,1,0.8,2471.5096080425415,sorted,0
10,2,0.8,2471.509608042543,unsorted,0
10,2,0.8,2471.5096080425433,sorted,0
10,3,0.8,2471.5096080425433,unsorted,0
10,3,0.8,2471.5096080425437,sorted,0
10,5,0.8,2471.5096080425437,unsorted,0
10,5,0.8,2474.660969644525,sorted,0
10,10,0.8,2471.5096080425433,unsorted,0
10,10,0.8,2474.660969644524,sorted,0
10,1,0.9,2534.009608042545,unsorted,0
10,1,0.9,2534.0096080425405,sorted,0
10,2,0.9,2534.0096080425424,unsorted,0
10,2,0.9,2534.009608042542,sorted,0
10,3,0.9,2534.0096080425433,unsorted,0
10,3,0.9,2534.009608042543,sorted,0
10,5,0.9,2534.0096080425437,unsorted,0
10,5,0.9,2534.0096080425437,sorted,0
10,10,0.9,2534.0096080425433,unsorted,0
10,10,0.9,2534.009608042543,sorted,0
11,1,0.5,2297.181602615203,unsorted,0
11,1,0.5,2297.1816026152014,sorted,0
11,2,0.5,2297.1816026152,unsorted,0
11,2,0.5,2354.8039418739204,sorted,0
11,3,0.5,2297.1816026151996,unsorted,0
11,3,0.5,2366.8148800036024,sorted,0
11,5,0.5,2297.1816026152005,unsorted,0
11,5,0.5,2368.0215334674576,sorted,0
11,10,0.5,2301.6540906572245,unsorted,0
11,10,0.5,2370.6921613199484,sorted,0
11,1,0.6,2332.7531989743748,unsorted,0
11,1,0.6,2332.753198974377,sorted,0
11,2,0.6,2333.429987418066,unsorted,0
11,2,0.6,2377.919060132469,sorted,0
11,3,0.6,2334.0653168558138,unsorted,0
11,3,0.6,2384.144749705492,sorted,0
11,5,0.6,2334.4140542139885,unsorted,0
11,5,0.6,2387.7687745137764,sorted,0
11,10,0.6,2337.425000118911,unsorted,0
11,10,0.6,2388.643723994646,sorted,0
11,1,0.7,2409.9260597440166,unsorted,0
11,1,0.7,2409.926059744011,sorted,0
11,2,0.7,2409.926059744017,unsorted,0
11,2,0.7,2418.8706534634384,sorted,0
11,3,0.7,2409.926059744017,unsorted,0
11,3,0.7,2425.5086213324093,sorted,0
11,5,0.7,2409.926059744017,unsorted,0
11,5,0.7,2428.653031936879,sorted,0
11,10,0.7,2409.926059744017,unsorted,0
11,10,0.7,2429.8850501704483,sorted,0
11,1,0.8,2481.3546311725895,unsorted,0
11,1,0.8,2481.3546311725863,sorted,0
11,2,0.8,2481.3546311725877,unsorted,0
11,2,0.8,2481.3546311725877,sorted,0
11,3,0.8,2481.3546311725877,unsorted,0
11,3,0.8,2481.3546311725886,sorted,0
11,5,0.8,2481.3546311725886,unsorted,0
11,5,0.8,2482.1892680620012,sorted,0
11,10,0.8,2481.354631172588,unsorted,0
11,10,0.8,2484.1440815130327,sorted,0
11,1,0.9,2543.854631172589,unsorted,0
11,1,0.9,2543.8546311725854,sorted,0
11,2,0.9,2543.8546311725872,unsorted,0
11,2,0.9,2543.854631172587,sorted,0
11,3,0.9,2543.8546311725877,unsorted,0
11,3,0.9,2543.8546311725886,sorted,0
11,5,0.9,2543.8546311725886,unsorted,0
11,5,0.9,2543.8546311725886,sorted,0
11,10,0.9,2543.8546311725886,unsorted,0
11,10,0.9,2543.8546311725877,sorted,0
12,1,0.5,2311.970629485908,unsorted,0
12,1,0.5,2311.9706294859075,sorted,0
12,2,0.5,2311.970629485906,unsorted,0
12,2,0.5,2377.489954115045,sorted,0
