inanimate_008_right.png,1.55E+00,4.17E-03,8.59E-01
inanimate_004_left.png,9.01E-01,6.04E-02,1.60E-02
inanimate_005_left.png,9.25E-01,-5.05E-01,1.53E+00
inanimate_005_right.png,1.21E+00,-2.46E-01,1.10E+00
animate_004_left_pair.png,-1.55E+00,-3.86E-01,-2.47E-01
animate_005_left.png,-8.24E-01,8.31E-02,-5.29E-01
animate_004_left.png,-1.58E+00,-7.54E-01,1.35E-01
inanimate_004_left_pair.png,6.31E-01,1.48E-01,-3.23E-01
inanimate_011_right.png,1.88E+00,-3.39E-01,-1.08E+00
animate_012_right.png,-7.90E-01,1.11E+00,1.19E-01
animate_003_left_pair.png,-1.84E+00,-2.47E-01,1.58E-01
animate_006_right.png,-6.82E-01,-1.08E+00,-3.68E-01
inanimate_003_left_pair.png,2.28E-01,2.44E-01,-2.68E-01
inanimate_012_left.png,7.36E-01,3.47E-01,-3.55E-01
animate_007_left_pair.png,-1.25E+00,-3.73E-01,5.25E-01
animate_010_left_pair.png,-1.84E+00,3.93E-02,-7.03E-02
inanimate_007_left_pair.png,1.15E+00,-9.73E-01,-4.01E-01
inanimate_010_left_pair.png,1.73E+00,4.35E-01,3.39E-01
inanimate_003_right.png,-7.34E-02,-5.40E-01,-2.44E-01
animate_012_left.png,-6.08E-01,9.56E-01,3.87E-01
animate_001_right.png,-9.61E-01,2.92E-01,-1.21E-01
inanimate_009_right.png,5.30E-01,-5.98E-01,9.79E-01
animate_009_left_pair.png,-1.45E+00,6.85E-01,-8.57E-02
inanimate_010_right.png,1.68E+00,-4.88E-01,4.03E-02
inanimate_004_right.png,9.38E-01,8.35E-02,6.20E-02
inanimate_009_left_pair.png,7.53E-01,7.75E-01,2.48E+00
animate_007_right.png,-1.08E+00,-6.59E-01,5.13E-01
inanimate_003_left.png,2.12E-01,-3.89E-01,-4.29E-01
inanimate_002_left.png,6.39E-01,1.02E+00,-4.43E-01
animate_008_left.png,-5.46E-01,5.20E-01,-2.74E-01
animate_009_left.png,-1.21E+00,-4.17E-01,1.70E-01
inanimate_002_right.png,6.25E-01,9.72E-01,-3.02E-01
animate_002_left.png,-1.49E-01,-8.92E-02,-3.56E-01
animate_003_left.png,-1.39E+00,-1.02E+00,7.45E-01
inanimate_009_left.png,3.32E-01,-5.39E-01,1.06E+00
inanimate_008_left.png,1.38E+00,1.97E-02,7.90E-01
animate_002_right.png,-3.61E-01,2.94E-01,-5.05E-01
animate_008_right_pair.png,-8.91E-01,1.07E+00,-8.32E-01
animate_011_left.png,-9.07E-01,-8.39E-01,7.15E-01
animate_010_left.png,-1.55E+00,-5.20E-01,1.92E-01
inanimate_008_right_pair.png,1.50E+00,1.32E+00,1.30E+00
inanimate_007_right.png,7.50E-01,-7.85E-01,-2.73E-01
inanimate_012_right_pair.png,4.69E-01,2.52E-01,-4.35E-01
inanimate_007_right_pair.png,4.16E-01,-9.57E-01,-6.18E-04
animate_012_right_pair.png,-5.25E-01,2.55E+00,8.08E-02
animate_007_right_pair.png,-1.33E+00,-2.36E-01,4.74E-01
inanimate_010_left.png,1.91E+00,-5.97E-01,-2.69E-01
inanimate_011_left.png,1.79E+00,-5.24E-01,-1.43E+00
animate_010_right.png,-1.39E+00,-3.60E-01,4.74E-01
inanimate_006_right_pair.png,1.78E+00,-1.75E+00,-4.34E-01
animate_006_left.png,-6.58E-01,-3.87E-01,-3.24E-01
animate_007_left.png,-1.09E+00,-8.20E-01,6.74E-01
animate_006_right_pair.png,-6.90E-01,-3.53E-01,-1.30E+00
animate_004_right.png,-1.58E+00,-9.04E-01,2.96E-01
animate_009_right_pair.png,-1.34E+00,6.46E-01,-5.75E-02
inanimate_008_left_pair.png,1.32E+00,1.14E+00,1.46E+00
inanimate_009_right_pair.png,2.56E-01,4.04E-01,2.32E+00
animate_008_left_pair.png,-3.55E-01,1.23E+00,-1.25E-01
inanimate_001_right_pair.png,8.04E-01,8.18E-01,-3.42E-02
inanimate_001_right.png,1.00E+00,3.13E-01,-2.27E-01
animate_009_right.png,-1.25E+00,-1.16E-01,-5.87E-02
inanimate_007_left.png,6.77E-01,-1.29E+00,-2.88E-01
animate_001_right_pair.png,-5.80E-01,1.25E+00,-9.38E-01
inanimate_006_left.png,8.69E-01,-2.23E+00,2.24E-02
animate_003_right.png,-1.68E+00,-8.27E-01,4.86E-01
inanimate_011_left_pair.png,3.06E+00,-1.91E-01,-1.27E+00
inanimate_006_left_pair.png,1.44E+00,-1.21E+00,-3.22E-01
animate_011_left_pair.png,-8.30E-01,-3.15E-01,2.84E-01
animate_006_left_pair.png,-1.55E+00,-2.40E-01,-1.00E+00
animate_001_left.png,-8.30E-01,-3.77E-01,2.97E-01
animate_003_right_pair.png,-2.00E+00,-1.01E+00,6.10E-01
inanimate_002_left_pair.png,6.85E-01,1.56E+00,-3.20E-01
animate_002_left_pair.png,-5.04E-01,2.59E-01,-9.33E-01
inanimate_003_right_pair.png,2.05E-01,9.74E-02,-7.76E-02
inanimate_012_right.png,4.45E-01,2.62E-01,-3.01E-01
inanimate_006_right.png,1.03E+00,-2.33E+00,-2.54E-02
animate_004_right_pair.png,-1.63E+00,-7.85E-01,-2.41E-01
animate_011_right_pair.png,-2.59E-01,-6.65E-01,-3.24E-02
inanimate_001_left.png,1.22E+00,1.68E-01,-2.67E-01
inanimate_004_right_pair.png,9.96E-01,-5.23E-02,-4.86E-01
inanimate_011_right_pair.png,2.70E+00,-3.35E-01,-1.28E+00
animate_010_right_pair.png,-1.55E+00,1.93E-03,1.30E-01
animate_005_right_pair.png,-8.58E-01,9.67E-01,-1.30E+00
inanimate_010_right_pair.png,1.64E+00,2.89E-01,4.05E-01
inanimate_005_right_pair.png,1.07E+00,4.01E-01,1.64E+00
animate_005_right.png,-5.88E-01,2.51E-01,-6.09E-01
animate_011_right.png,-7.42E-01,-9.98E-01,2.59E-01
inanimate_005_left_pair.png,1.41E+00,7.05E-01,1.58E+00
inanimate_012_left_pair.png,6.86E-01,3.23E-01,-9.88E-01
animate_002_right_pair.png,-4.38E-01,7.79E-01,-1.27E+00
animate_005_left_pair.png,-9.75E-01,1.08E+00,-9.59E-01
inanimate_002_right_pair.png,5.75E-01,1.71E+00,-3.77E-01
animate_012_left_pair.png,-5.93E-01,2.71E+00,4.97E-01
inanimate_001_left_pair.png,9.04E-01,4.87E-01,-9.08E-02
animate_008_right.png,-9.84E-01,3.38E-01,-2.62E-01
animate_001_left_pair.png,-1.30E+00,1.77E-01,-3.43E-01
