,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
complex_01_A_a.png,0.5753005146980286,1.6918689012527466,-1.516878604888916,-0.9574458599090576,-0.46000251173973083,-0.3810197412967682,0.524508535861969,-0.18441908061504364,1.0467793941497803,-0.012327470816671848,-0.633223295211792,0.17233599722385406,0.06890604645013809,-1.7690484523773193,-1.7064435482025146,0.33069342374801636,-0.04319436103105545,-0.22311365604400635,1.3615446090698242,-0.6654254198074341,-1.700472354888916,1.296702265739441,0.5363393425941467,-1.1668976545333862,0.28123152256011963,-0.5280569195747375,-0.1410227119922638,-1.6021419763565063,-0.1424839347600937,-1.5287771224975586,2.1640703678131104,-0.6265818476676941
complex_01_A_b.png,0.8893347382545471,3.082101345062256,-1.298867106437683,-0.37079572677612305,-1.0508570671081543,0.41870108246803284,1.6780593395233154,0.06693898141384125,0.5252898931503296,0.1881021410226822,-0.6727761030197144,0.742233395576477,-0.5209061503410339,-2.2557735443115234,-2.246004343032837,0.03151329979300499,-0.8038836717605591,0.2623903155326843,1.543832778930664,-1.4987270832061768,-1.99362051486969,1.5227243900299072,1.0631427764892578,-0.5560334920883179,-0.49759960174560547,-1.1805471181869507,-0.016245156526565552,-0.8940243721008301,-0.7361268401145935,-1.480906367301941,1.9266808032989502,-0.8317503333091736
complex_02_A_a.png,0.011093252338469028,2.145179510116577,-1.1384069919586182,0.4048755466938019,-1.7322707176208496,-2.4863181114196777,1.1375585794448853,-0.8793036341667175,0.6640108823776245,-0.07148745656013489,-1.4876409769058228,1.4842497110366821,-1.9889500141143799,-1.0230988264083862,-2.3758761882781982,-1.0744556188583374,-0.6358401775360107,0.29846397042274475,1.675415277481079,-0.6161251068115234,-1.683186650276184,0.7457194328308105,-0.8969432711601257,-1.4199556112289429,-0.25133997201919556,-0.4330848455429077,-0.7751075029373169,0.8748067021369934,0.6209330558776855,-0.5922077298164368,2.4844303131103516,-0.18979716300964355
complex_02_A_b.png,-0.654923677444458,2.5050387382507324,-0.5758237838745117,1.1271154880523682,-1.8091367483139038,-1.4603573083877563,1.9490753412246704,-0.9494092464447021,0.8373511433601379,-0.1013307049870491,-0.5907583236694336,1.5706909894943237,-2.791252613067627,-0.6589213609695435,-2.6012628078460693,0.19026285409927368,-0.7281876802444458,-0.28643685579299927,1.134431004524231,-0.08617224544286728,-1.5879238843917847,0.9167701601982117,-0.7960124015808105,-1.832669973373413,-0.17614096403121948,-0.4821757972240448,-0.7298594117164612,0.37793397903442383,0.8517735004425049,-0.05528149753808975,2.0209038257598877,-0.3897404372692108
complex_03_A_a.png,-0.6318793296813965,0.9789867401123047,-2.511117935180664,-1.0271917581558228,0.3809327185153961,-1.0428537130355835,0.10591790080070496,-1.272420048713684,0.2398529201745987,-0.3627065420150757,-0.26593250036239624,0.46616268157958984,-1.085648536682129,-0.9125992655754089,-1.0097362995147705,0.018327808007597923,0.753680408000946,-0.5367315411567688,0.3408602178096771,-0.20758330821990967,-1.0721765756607056,1.508304238319397,-0.21451644599437714,0.3822632133960724,-0.6569619178771973,-0.7530961036682129,0.09761489182710648,-0.053594641387462616,0.8394400477409363,-1.5452858209609985,0.5929470062255859,1.4495446681976318
complex_03_A_b.png,-1.100081205368042,1.7225085496902466,-2.0532188415527344,-1.1594637632369995,-0.0933312475681305,-0.9384155869483948,1.4704744815826416,-1.2605412006378174,-0.0484636090695858,-0.9858242273330688,-0.18188469111919403,0.6040816307067871,-1.8584840297698975,-1.4176623821258545,-1.0855077505111694,0.22549127042293549,1.0922291278839111,-0.6205257773399353,0.4333983063697815,-0.23467741906642914,-1.3641546964645386,2.0452487468719482,-0.1898205727338791,1.2840096950531006,-0.9680140018463135,-1.3616641759872437,-0.12566295266151428,0.02745242603123188,0.6814433336257935,-1.144714593887329,1.2073789834976196,0.9038941860198975
complex_04_A_a.png,0.6211413741111755,2.5619606971740723,-1.6475955247879028,-0.24392014741897583,0.7387029528617859,-1.1010581254959106,1.4437800645828247,-1.6493197679519653,0.7633726000785828,-0.17411640286445618,-2.1328389644622803,0.09632278233766556,-1.0847150087356567,-1.4433350563049316,-1.5998848676681519,-1.0679651498794556,-0.4701480269432068,-0.19470000267028809,2.531466484069824,-1.1659530401229858,-2.375791549682617,1.2346786260604858,0.9979149103164673,-0.11550040543079376,0.6530502438545227,-0.3206384778022766,0.2022845596075058,-0.005347906611859798,1.709782600402832,-0.7337048053741455,2.171602249145508,0.9726992845535278
complex_04_A_b.png,-0.1668451577425003,1.7008283138275146,-1.0523817539215088,-0.4712457060813904,0.3622608482837677,-1.076107144355774,1.2626757621765137,-1.8065263032913208,0.891715943813324,-0.41472989320755005,-1.6223338842391968,-0.4334501326084137,-0.8472943305969238,-1.3859753608703613,-1.452124834060669,-1.3193942308425903,-0.03729661926627159,-0.14146281778812408,2.7034077644348145,-1.1111153364181519,-1.6304495334625244,1.0295019149780273,0.8858938813209534,-0.444161981344223,0.8787370324134827,-0.537466287612915,0.7021387815475464,0.6331543922424316,1.3143614530563354,-1.2118502855300903,2.4526031017303467,0.2166774570941925
complex_05_A_a.png,-0.2323397845029831,1.864287257194519,-1.0079004764556885,-0.669157862663269,-0.22064317762851715,-0.14295901358127594,2.2052993774414062,0.21714936196804047,0.2810380160808563,-0.3101672828197479,-1.1917322874069214,1.2547352313995361,-1.2537963390350342,-0.9448831081390381,-1.1693446636199951,-0.3247188627719879,0.1895485371351242,-0.21145986020565033,0.4725765585899353,-0.9534560441970825,-1.0440661907196045,1.398616909980774,-0.16523778438568115,-0.45105165243148804,-0.07715678215026855,-0.49637672305107117,-1.1417089700698853,0.491930216550827,-0.2311049997806549,-1.3377997875213623,2.159909963607788,0.3732603192329407
complex_05_A_b.png,0.15307199954986572,1.4684326648712158,-0.8778876066207886,-0.1367591768503189,0.478002667427063,-0.22398731112480164,1.5990111827850342,-0.8025733828544617,1.3547741174697876,-0.9887009263038635,-1.6536602973937988,0.925067126750946,-1.2432506084442139,-1.9731422662734985,-1.4132455587387085,-0.4109715521335602,0.2238665372133255,-0.22113962471485138,1.0590534210205078,-0.49303457140922546,-1.6878159046173096,1.9152030944824219,0.3027280569076538,-1.161790132522583,-0.5600633025169373,0.5123162865638733,-0.5497515797615051,0.8107999563217163,-0.8742194771766663,-1.974959135055542,2.228152275085449,0.007639740128070116
complex_06_A_a.png,0.9192837476730347,3.601304531097412,-1.7355846166610718,0.2385932058095932,-0.018643278628587723,0.2629387378692627,1.3709443807601929,0.19690421223640442,1.3926072120666504,-0.6113719940185547,-0.9259353280067444,0.8433575630187988,-0.6761317253112793,-1.5052145719528198,-1.504954218864441,-0.27510780096054077,-0.22019794583320618,0.14677190780639648,0.3476777970790863,-0.6133590340614319,-1.5093083381652832,0.22677618265151978,0.9537566900253296,-0.19679541885852814,0.48031991720199585,-0.04611595720052719,-0.037819359451532364,0.12463831156492233,0.24761849641799927,-0.8411133289337158,2.0771703720092773,-0.4840163290500641
complex_06_A_b.png,1.0012294054031372,2.255828857421875,-0.8070642948150635,-0.20549160242080688,-0.008315513841807842,0.2754838168621063,1.0015921592712402,-0.02743062749505043,1.4766732454299927,0.17719325423240662,-0.7044170498847961,0.4546035826206207,-0.5695981979370117,-0.07758468389511108,-1.3201535940170288,-0.11877667158842087,-0.6474664807319641,0.26551753282546997,0.8311232328414917,-1.263431191444397,-1.8206835985183716,-0.07607757300138474,1.3696614503860474,-0.4246039092540741,0.7526826858520508,-0.40511566400527954,-0.6571598649024963,-0.08886148035526276,0.46802762150764465,-0.7993422150611877,2.249828338623047,0.1022610068321228
complex_07_A_a.png,-0.27113229036331177,2.294832706451416,-1.5166922807693481,0.04695853590965271,-0.8129871487617493,-0.7395364046096802,0.7348023056983948,-1.5811704397201538,0.8186525702476501,-0.920470654964447,-0.5265070199966431,-0.246501162648201,-1.1929067373275757,-0.4932475686073303,0.13658663630485535,-0.08153453469276428,-0.32798904180526733,0.9145792126655579,1.7268867492675781,-0.9479666948318481,-0.7061222791671753,0.4099698066711426,0.6897044777870178,-0.7138714790344238,1.203135371208191,-0.3884625732898712,-1.1753767728805542,0.8957206010818481,0.5542327165603638,-0.8068723678588867,2.775857448577881,-1.6959400177001953
complex_07_A_b.png,0.43030163645744324,1.481091022491455,-0.725095808506012,-0.29762816429138184,-0.7668060064315796,-0.9139832854270935,0.7024256587028503,-1.5919328927993774,0.9454026222229004,-1.4195693731307983,-0.5493674278259277,-0.5701985955238342,-1.1300486326217651,-0.41371476650238037,-0.29437124729156494,0.37285855412483215,-0.2859852612018585,0.21396642923355103,1.646851658821106,-0.7740277647972107,-1.1230672597885132,0.15690965950489044,-0.045792873948812485,-0.17638564109802246,1.541558861732483,-1.0178945064544678,-1.321057677268982,0.6920127272605896,0.9188715815544128,-1.0069063901901245,3.047239303588867,-0.8064954280853271
complex_08_A_a.png,-0.06328003853559494,1.8672382831573486,-1.7392476797103882,0.4367111623287201,0.009441541507840157,-0.7079085111618042,0.9084047079086304,-1.2415547370910645,0.3178570568561554,-0.4421279728412628,-1.0340893268585205,1.8410714864730835,-3.9368298053741455,-0.8957139253616333,-3.4761812686920166,-0.8306376934051514,-1.939762830734253,-0.31000563502311707,1.2068864107131958,0.3117881715297699,-1.9295588731765747,0.5896585583686829,0.8986507654190063,-1.6274902820587158,-0.2633799910545349,-0.004767296835780144,0.07173959910869598,-0.3235781490802765,1.9651856422424316,0.2423381209373474,2.5334672927856445,-0.5795091986656189
complex_08_A_b.png,-0.18981625139713287,2.112388849258423,-2.365635633468628,0.322867751121521,0.6629498600959778,-0.49238142371177673,0.37619835138320923,-1.4531084299087524,0.6500962376594543,-0.4229140877723694,-1.2173758745193481,1.849847435951233,-3.572099208831787,-0.28928977251052856,-3.032036304473877,-0.9800230264663696,-1.4464181661605835,-0.3263675570487976,1.4297780990600586,0.2616065740585327,-1.6495620012283325,0.6540391445159912,1.118330955505371,-1.989830732345581,-0.7014650702476501,0.5203371644020081,-0.2665793001651764,-0.58055579662323,2.0296127796173096,-0.06256618350744247,2.076342821121216,-0.4238892197608948
complex_09_A_a.png,0.11219534277915955,1.0878078937530518,-1.3095940351486206,0.08107741922140121,0.4559031128883362,-0.28151682019233704,1.7149014472961426,-0.9154883027076721,1.6047589778900146,-1.4208956956863403,1.050155758857727,0.9833044409751892,0.8755908012390137,-0.9898238778114319,-1.7075408697128296,0.20064318180084229,0.41095608472824097,1.4854718446731567,2.403512716293335,1.0363630056381226,-1.1166081428527832,0.03977028280496597,1.210832953453064,0.406684011220932,1.143092393875122,-1.2512998580932617,-1.1585476398468018,-0.33927100896835327,0.3383720815181732,-1.3765957355499268,1.6504558324813843,-0.6191109418869019
complex_09_A_b.png,0.8202755451202393,1.5460128784179688,-1.3701657056808472,0.22004634141921997,-0.267119824886322,-0.1587437391281128,1.7322070598602295,-1.7219799757003784,1.5340466499328613,-0.9224475026130676,0.5301366448402405,0.8062826991081238,0.43327605724334717,-1.2506963014602661,-0.7756681442260742,0.7640524506568909,-0.09742239117622375,1.9450373649597168,2.767934799194336,0.6212577819824219,-1.5624135732650757,-0.19869737327098846,0.9342085719108582,0.45833438634872437,1.0321904420852661,-1.0953773260116577,-1.541504979133606,0.2548929452896118,0.28009313344955444,-1.34836745262146,1.8505382537841797,-1.0570769309997559
