1.488034705039762873e+00,1.199094550503370243e-01,-8.414314147206640726e-01
1.007841150574311007e+00,-3.814775314084237756e-01,-4.574898360143483944e-01
6.830867175524862889e-01,4.849519821483779247e-01,7.111852051097351801e-02
1.015217239549061290e+00,1.468831560824042648e-01,-3.437429756352234494e-02
-7.421364402456962495e-01,-3.815227889102544845e-01,9.306216558207294209e-01
-1.722071107471317752e+00,2.461885506302325943e-01,-2.745330294651276981e-01
1.726278548492593323e+00,4.837287342405117152e-01,1.348494158548943389e+00
-8.517890337780957832e-01,-1.005072611663970328e+00,1.460068281324666595e+00
-8.118095197831685095e-01,6.180282142386421818e-01,2.096402950124351405e-01
9.105118463505921245e-01,-8.672674541084373079e-01,-2.204159182508335646e-01
9.880183736350790780e-02,-1.719987261516024435e-01,7.039681241146852897e-02
-7.027893219775201983e-01,-7.818037831948871919e-01,1.320120387209701374e+00
-9.233275211135538729e-01,-4.137563545278892252e-01,7.478565188613448544e-01
6.201468894408914689e-01,3.083959178162325454e-01,-4.414921383974684810e-01
1.557777736245103961e+00,5.305415595355080782e-01,-5.486256582741009247e-01
1.108773870825099594e+00,-4.557244699592502002e-01,-6.361268651195387536e-01
-1.108703638534192404e+00,2.109392327083551011e-01,-6.250250762257243409e-01
3.294127962303555202e-01,-2.359185243902402751e-01,2.206344785301166123e-02
1.127205892988633940e+00,-1.609485092341351509e+00,-2.507352509562892906e-01
-7.628726835232991776e-01,-4.617563520639553776e-01,8.209031471128782620e-01
-1.106892452508223323e+00,-2.338635061810254712e-01,-5.576066536490358327e-01
9.869797343863638828e-01,-1.453737317383712258e+00,-2.688078561471110572e-01
2.471366188070607279e-03,-3.749728710859514536e-01,2.041168142727750878e-01
-1.570784069067969080e+00,5.055646363157796364e-01,-8.689901713259216010e-01
4.768564155108890867e-01,1.100776714007905693e-01,-8.581255803639713520e-01
1.248350432745654048e+00,1.066201053445765407e-01,-7.549873652383087830e-01
-1.057405750109921411e-01,-9.012369378831589506e-01,1.376180926976593166e-01
-1.164449953598209575e+00,6.584616165462046089e-01,-6.074743152045328776e-01
-1.515425422187881344e+00,4.367718817678375304e-02,-3.249872178121754329e-01
8.529037433007351510e-01,5.731297313167937890e-01,3.908326971912468029e-01
1.841372821549652317e+00,5.452447366942040352e-01,-5.198900995673741976e-01
1.627884875460106961e+00,6.047743259743776356e-01,1.758019468973796018e+00
-1.375245538220867925e+00,2.174835372491872726e-02,-3.242427713819052704e-01
-7.028029962735652392e-01,-1.100892943072699082e-01,2.889333320741268030e-01
-1.099365753996519812e+00,3.228606685104923879e-01,-9.785232174302788133e-01
-1.809015115869416768e+00,4.333150018412978421e-01,-2.038247948161697742e-01
1.373819002234252018e+00,-9.198499878783076289e-01,-4.518607569606030161e-01
-1.074828781833478741e+00,-5.764371689053396919e-01,-2.057758942095085086e-01
6.727237758876271068e-01,9.503891813605337413e-01,3.535977490231605458e-01
6.948023214947506299e-01,2.144335199203906139e+00,3.254893080223267843e-01
-1.820341392679725168e+00,3.707748827083568455e-01,-6.188698126935356925e-01
-9.217975236624843527e-01,2.466945766512300964e-01,1.153193064705505977e+00
6.336723194808963067e-01,-7.764962442266960529e-01,-1.326393543462431324e-01
8.029632528006108716e-01,2.365457933604695029e+00,3.993555136516434012e-01
1.529006310092511089e+00,-7.314214889478911630e-01,-4.289953061676972657e-01
-4.369802416344605867e-01,-6.896727254002537055e-01,2.787489933968924083e-01
-9.074575416418936280e-01,8.314032299142097848e-01,-1.268096442737468299e-01
-1.180268977171985423e+00,-4.505346108198822752e-01,2.714720379004539885e-01
