,inanimate_008_right.png,inanimate_004_left.png,inanimate_005_left.png,inanimate_005_right.png,animate_005_left.png,animate_004_left.png,inanimate_011_right.png,animate_012_right.png,animate_006_right.png,inanimate_012_left.png,inanimate_003_right.png,animate_012_left.png,animate_001_right.png,inanimate_009_right.png,inanimate_010_right.png,inanimate_004_right.png,animate_007_right.png,inanimate_003_left.png,inanimate_002_left.png,animate_008_left.png,animate_009_left.png,inanimate_002_right.png,animate_002_left.png,animate_003_left.png,inanimate_009_left.png,inanimate_008_left.png,animate_002_right.png,animate_011_left.png,animate_010_left.png,inanimate_007_right.png,inanimate_010_left.png,inanimate_011_left.png,animate_010_right.png,animate_006_left.png,animate_007_left.png,animate_004_right.png,inanimate_001_right.png,animate_009_right.png,inanimate_007_left.png,inanimate_006_left.png,animate_003_right.png,animate_001_left.png,inanimate_012_right.png,inanimate_006_right.png,inanimate_001_left.png,animate_005_right.png,animate_011_right.png,animate_008_right.png
inanimate_003_right.png,0.3281952522874114,0.23798583738242796,0.2561834403811961,0.24523517438922093,0.14750965095407143,0.3365844639918294,0.2790386082005002,0.2694740555753967,0.23205523070399547,0.17389470031561527,-2.220446049250313e-16,0.27184939371167005,0.18849501611268638,0.2246090695550691,0.3271092736458545,0.26454565567919264,0.22562134634883368,0.042403960265583684,0.22846691518954187,0.2836059664634174,0.1833238100698057,0.24007694047437422,0.1568047156148944,0.40865431874699076,0.274628132031564,0.4163917592151525,0.14171446368981044,0.2695416830376758,0.2247094890165241,0.12233272284167196,0.33151737444959994,0.2782898981845726,0.23939393559048183,0.18101952074244698,0.25095460875601927,0.36734446799454556,0.19353732724717498,0.13205175951812642,0.13472039244910128,0.28764699734737254,0.3040288082418753,0.2010221472075553,0.14858533467485036,0.29282307526030793,0.23035726473356954,0.1887955964227147,0.21773266260174973,0.28082247811008065
animate_012_left.png,0.3582052286053895,0.25260912830028404,0.23306768998750294,0.2802273326355309,0.11287824451710093,0.27598613876765443,0.38680635892836135,0.012961164643844114,0.21837270488983596,0.271720360522931,0.27184939371167005,0.0,0.08847499306687778,0.25435947808713166,0.4175777173457408,0.2884977858041432,0.2104616382434077,0.3052525955144495,0.2901630344191021,0.10836588636430977,0.21446585676813978,0.2618961209733158,0.16234647282250692,0.30081472935508125,0.34395026511887894,0.33876191829513624,0.19745252128549173,0.2612941805515948,0.21265589208646618,0.2559307355055176,0.4801463456791407,0.3679962147858502,0.17597922538994515,0.1393308874637995,0.27161296386235456,0.29574061833586673,0.30694087034556594,0.17990738483905722,0.33560933370660706,0.39330892156923525,0.2808936387799815,0.10084629171118265,0.19644464658215288,0.3798353188241691,0.3293390599331455,0.18843693125849104,0.20892981370483887,0.2071942191283518
animate_001_right.png,0.3201153103445359,0.21567229678876731,0.31772755306383527,0.36434914873479496,0.048540135472908696,0.154718378033341,0.34838475341921216,0.06370669657555528,0.1661275945654188,0.23821773134446556,0.18849501611268638,0.08847499306687778,0.0,0.2439822797919583,0.35144516506906365,0.24560185668566192,0.10268455064380022,0.23693135432593448,0.24113749321804934,0.09524368086635182,0.09706166601283184,0.2189718962506798,0.06745489939267912,0.19699400929737487,0.31467436227865264,0.3263944055533261,0.08347774224791715,0.1563886384568054,0.08797071011392299,0.18380368491128318,0.4019736718468364,0.36477255992078617,0.08436252445124992,0.10166919691486664,0.1421671452276283,0.18247585946252598,0.2874382092615144,0.09158358191916793,0.2659217260712837,0.2882732220017008,0.15848351834361007,0.08589836036180576,0.1712586902580583,0.29587360805387486,0.3233935945467675,0.09389209094857409,0.11557661821973486,0.11909462786786662
inanimate_009_right.png,0.20335160802404162,0.18978737329805873,0.13838376584935386,0.1782199391415059,0.23549389743068394,0.4862393283373486,0.35598113690465416,0.2893914207588256,0.3542774548126175,0.29458378899620985,0.2246090695550691,0.25435947808713166,0.2439822797919583,0.0,0.2564111752059721,0.18789344523238083,0.2574707161227552,0.2910026358363865,0.24895452000929286,0.43093895208682964,0.2990416755331494,0.2609170341845337,0.17098804640075027,0.4032706057180224,0.05806406724838442,0.2656107221592434,0.23010120007932,0.3239011758141006,0.32165505478774536,0.12398895505226248,0.288886065383651,0.38210885501413605,0.27003615814946924,0.3358415532710254,0.2536318793190463,0.49235462885579195,0.17703920141457086,0.30614928717588785,0.2135516492080728,0.19335414699146758,0.41174271746175783,0.2511044845325461,0.23654638425317764,0.176055187131392,0.19067871443439832,0.2695694183322296,0.22340271612775442,0.48881332180552484
inanimate_010_right.png,0.07092233967794093,0.0903892520104096,0.28368573408619757,0.22575307346528128,0.31083317523782306,0.505719427196672,0.17346361255590537,0.4279941389764681,0.3517311153511883,0.1636905565461324,0.3271092736458545,0.4175777173457408,0.35144516506906365,0.2564111752059721,0.0,0.09929221628076934,0.3537836865501822,0.24674653728618023,0.27630877328913006,0.35838144851607756,0.4159623968007371,0.2454804147427584,0.23015393730537603,0.4579769463203268,0.2913925072388879,0.0933568673972659,0.28335112793269934,0.2969792728092717,0.44344073502446624,0.16216800767567197,0.012909039856719429,0.22732816915765863,0.4331843710789002,0.33948471335741737,0.3467239775864198,0.5334461049770215,0.17546172678161165,0.43376909209654746,0.2212410161166869,0.25214040151373673,0.45915454765966257,0.39794111377071395,0.18579537908594768,0.199088042322893,0.16090686102849105,0.2836541157969359,0.2543032084694218,0.3482856493596498
inanimate_004_right.png,0.09152536331181105,0.015149944154542738,0.26633882688044674,0.24871272588058746,0.2453451758915688,0.4868484216556058,0.2728226377647506,0.28186296088486096,0.3353709727136155,0.06322710366934925,0.26454565567919264,0.2884977858041432,0.24560185668566192,0.18789344523238083,0.09929221628076934,-4.440892098500626e-16,0.3008603150030388,0.2310016334966407,0.08453088116428198,0.330728323114707,0.30891719329541,0.07089681761680022,0.14017561121470545,0.40307790574231617,0.24014833116338608,0.09372783618724656,0.16776425073998336,0.31116499605060566,0.3619483979601922,0.15221155585491486,0.10996211381886467,0.30877315443196984,0.34985702105200656,0.3129185331882449,0.29542843702736166,0.5503809914196071,0.04260507537448832,0.30540890450516744,0.24924469816109684,0.26669530900905447,0.4365480186521057,0.30409179478088744,0.05180899912449999,0.2532760584643341,0.03787718342737256,0.21824712871090368,0.2582414879382594,0.3510195852914004
animate_007_right.png,0.3194665885397253,0.2659198609185768,0.317706925203434,0.38350714149190657,0.13398050538871464,0.1062671307981663,0.5389282897374532,0.2075247847769337,0.11913268384672338,0.31031449478462725,0.22562134634883368,0.2104616382434077,0.10268455064380022,0.2574707161227552,0.3537836865501822,0.3008603150030388,1.1102230246251565e-16,0.23954828894142088,0.39032481312315914,0.19530931273289853,0.027635857749941817,0.3699682912697755,0.14944271620674898,0.09219181529179155,0.302919053483075,0.33601419184698045,0.1823702088072382,0.06771455815868355,0.045377951413719364,0.24118374966214484,0.4211478343670504,0.5345434746406657,0.04130589164023868,0.125600868618592,0.011778255153214623,0.12580019996047642,0.3629702977072701,0.07168018157098688,0.2856109712190815,0.29491493885122977,0.05831961857273937,0.15664286143877482,0.24438263707137753,0.2829457273677598,0.3990834008577052,0.18424715427501548,0.05260480154145353,0.14218385925514743
inanimate_003_left.png,0.2821284043906539,0.21187981065749373,0.26462305574029354,0.22158161508069474,0.18939990735472,0.351240950019566,0.2609785944983869,0.30332134596479343,0.2271472953339868,0.1128780309269557,0.042403960265583684,0.3052525955144495,0.23693135432593448,0.2910026358363865,0.24674653728618023,0.2310016334966407,0.23954828894142088,0.0,0.24421442557375483,0.24855353149075488,0.20048503264575357,0.24805067633345856,0.1843165140392503,0.43989183954386546,0.339955316719038,0.33845081731741233,0.16915041425619337,0.28139191620995885,0.277882344010273,0.14060095806010176,0.25329532230243434,0.23905390330431353,0.28527988843550234,0.19142165658147736,0.2771223301794735,0.38891392683261017,0.17864120077080226,0.15974746721168198,0.14015933296617933,0.33507397344276724,0.3294474649464627,0.2583625848078408,0.11942066109148763,0.3247026939418133,0.20837572739123278,0.21658579876612816,0.24026059975721226,0.22402930153921385
inanimate_002_left.png,0.2436499559047145,0.10020656920663895,0.3975798502620088,0.36469396919437225,0.24016397647516063,0.542262042256047,0.32684300949475964,0.2720088655937941,0.45927161111934667,0.10190092941484263,0.22846691518954187,0.2901630344191021,0.24113749321804934,0.24895452000929286,0.27630877328913006,0.08453088116428198,0.39032481312315914,0.24421442557375483,0.0,0.34996703888525815,0.33338802528149614,0.008233016683242833,0.16024071275828566,0.5288382951880108,0.2632564671499764,0.27998923474540727,0.1299166104224878,0.42836405998045446,0.38380647753547104,0.23142010736233554,0.269094524893036,0.3662854581760022,0.3811854722464536,0.36097918901684045,0.3943619137037828,0.6217501491184614,0.04153529477955853,0.2825259913961198,0.36254581964720045,0.43200316936361205,0.5088960953500707,0.3724592232873848,0.07528597076240728,0.4387303946706059,0.06085531429309188,0.190295480001608,0.36718763908199603,0.39108085982149876
animate_008_left.png,0.3705843450522974,0.27484413687337117,0.39183881701800793,0.3952315806794944,0.1428105982754061,0.18594906488018503,0.31590160378032794,0.09989947867594107,0.19222405414543953,0.26560092997390294,0.2836059664634174,0.10836588636430977,0.09524368086635182,0.43093895208682964,0.35838144851607756,0.330728323114707,0.19530931273289853,0.24855353149075488,0.34996703888525815,2.220446049250313e-16,0.19863882427458524,0.3034830720320032,0.19594841975505506,0.28742553653938074,0.5025450848179367,0.3458486196634706,0.2143917115441204,0.18720590599557962,0.20013669252771327,0.2915401460842615,0.407836516331301,0.29783382954722537,0.1953251066467716,0.1353252413007493,0.2613211364872805,0.21824222844622032,0.3897479577481855,0.18095118180262804,0.33456568935549136,0.41310480056416,0.2152587032981892,0.1941187422394376,0.2169407409115892,0.4080672811010946,0.4050332543211499,0.19292219543342393,0.1785757039406125,0.05653853552563359
animate_009_left.png,0.37657661732922676,0.2859019004642468,0.37993874003661976,0.4385669585601768,0.1304864080527388,0.10928337097923513,0.5624270788125175,0.19404596095918492,0.12614799107000196,0.27442318235579966,0.1833238100698057,0.21446585676813978,0.09706166601283184,0.2990416755331494,0.4159623968007371,0.30891719329541,0.027635857749941817,0.20048503264575357,0.33338802528149614,0.19863882427458524,3.3306690738754696e-16,0.32307331383077587,0.1418240156703915,0.1335272173827119,0.3408703790947446,0.3923547021051872,0.13655779547462632,0.12775532842459825,0.04083571032862354,0.2502705213326464,0.47221292972089324,0.5525349536824142,0.04235547987755317,0.13327773097592954,0.04529785990462731,0.14733005523346732,0.3300499161054221,0.020627982474551332,0.2877787571546444,0.3531249873294535,0.07443111234750788,0.16252236469044645,0.2179428240781084,0.35981399964316707,0.38019930261282264,0.1527793803585702,0.1103103055724729,0.14482767348637315
inanimate_002_right.png,0.19953081412142948,0.07856478069996897,0.37930409879221905,0.34390075484049343,0.2312499109622922,0.5117755144520012,0.3042480393942988,0.2394873866456303,0.4304466235934693,0.08544561103003967,0.24007694047437422,0.2618961209733158,0.2189718962506798,0.2609170341845337,0.2454804147427584,0.07089681761680022,0.3699682912697755,0.24805067633345856,0.008233016683242833,0.3034830720320032,0.32307331383077587,0.0,0.15199114682568748,0.4914221257656779,0.29227748641511697,0.22881294821890474,0.12522578724649036,0.38899480414831666,0.36938838667042695,0.2254203324765186,0.24358346276719411,0.35691926079457537,0.3667186427178243,0.33723676004510406,0.3724418714625434,0.5952197344111115,0.05113851320397278,0.2792011328243664,0.3553917993621647,0.4220037775753511,0.4821673593107286,0.34631657433651053,0.06283093075904767,0.43075850763965295,0.06792046903413818,0.17993199854921083,0.34370190368166564,0.34704449514956826
animate_002_left.png,0.24228396477436354,0.1136422660458265,0.27778788055733217,0.2888053542858491,0.0519653868196811,0.26543231248286825,0.273713876762128,0.13516815222990275,0.18058698553800312,0.1472589098026832,0.1568047156148944,0.16234647282250692,0.06745489939267912,0.17098804640075027,0.23015393730537603,0.14017561121470545,0.14944271620674898,0.1843165140392503,0.16024071275828566,0.19594841975505506,0.1418240156703915,0.15199114682568748,0.0,0.2632396123952364,0.22397574272052712,0.2632070926848603,0.02244584480519307,0.22349375498526047,0.181978810725833,0.12756175292340988,0.2657342934177904,0.2887075703998978,0.18427651970698167,0.10424423863672794,0.17098443587580625,0.2843872479900663,0.1508101437198538,0.1303714339716988,0.21501275897380667,0.24555457082697274,0.25913686636937117,0.14455299042910175,0.10324248142913128,0.23095345182818194,0.170064036310819,0.06474064831613957,0.13399508032183916,0.21367061780484387
animate_003_left.png,0.44145090942583765,0.34292318198227434,0.4145190972831193,0.5247910305401138,0.22487466372479314,0.06738041807674278,0.6736508207763032,0.2761140386230331,0.16302445248726372,0.4513190826105784,0.40865431874699076,0.30081472935508125,0.19699400929737487,0.4032706057180224,0.4579769463203268,0.40307790574231617,0.09219181529179155,0.43989183954386546,0.5288382951880108,0.28742553653938074,0.1335272173827119,0.4914221257656779,0.2632396123952364,-2.220446049250313e-16,0.411890479132043,0.39390357621650407,0.297783443529133,0.07164074000856313,0.1087154974495963,0.4123207238748946,0.5294255326148538,0.6772946820625914,0.1353070869478088,0.20825264692018752,0.0830128323876046,0.08081724608714724,0.509392601149534,0.1975916145164094,0.4353321579899685,0.3358337252969026,0.05119518550277291,0.20179739607353453,0.379060415853133,0.33290804659407014,0.5417322499422846,0.2600253049130956,0.1028854545522746,0.21760213005770457
inanimate_009_left.png,0.3004852453647442,0.22885384958044463,0.23820932287569285,0.2675218779474915,0.2508935640185993,0.4856836431004832,0.4388090325596006,0.3866261652090067,0.44874480037577746,0.3653453638346622,0.274628132031564,0.34395026511887894,0.31467436227865264,0.05806406724838442,0.2913925072388879,0.24014833116338608,0.302919053483075,0.339955316719038,0.2632564671499764,0.5025450848179367,0.3408703790947446,0.29227748641511697,0.22397574272052712,0.411890479132043,-2.220446049250313e-16,0.3746377282411626,0.2561302216549006,0.32486907306266455,0.33746799017112483,0.24513546144956355,0.3247549614168943,0.46595807454926885,0.3059116154693511,0.37948769013928396,0.28499105180051654,0.46990044077270865,0.20525132102733812,0.33690661947990275,0.351098246960977,0.3122695296854239,0.39532261214683595,0.3719938058380101,0.30676794209642555,0.2620258960959627,0.22872873994954646,0.2504189920241894,0.24034292467352325,0.5136751185224462
inanimate_008_left.png,0.034649550109891125,0.09993272171404244,0.2339862403982731,0.22234838468081275,0.3722366099753337,0.48989117829859685,0.32599452898569947,0.3336632397787972,0.37687929104931117,0.16412066250057888,0.4163917592151525,0.33876191829513624,0.3263944055533261,0.2656107221592434,0.0933568673972659,0.09372783618724656,0.33601419184698045,0.33845081731741233,0.27998923474540727,0.3458486196634706,0.3923547021051872,0.22881294821890474,0.2632070926848603,0.39390357621650407,0.3746377282411626,0.0,0.3151966028521187,0.3162991322149983,0.452948408203259,0.20831849674818648,0.13178747447722472,0.38730747311666625,0.41528496626777944,0.39928799205203647,0.3337734225783855,0.5566716984134914,0.19950114539983477,0.4307038670163049,0.27678914998757975,0.30016876413710036,0.4664740606163663,0.3209345787833975,0.17952581584049843,0.2922827775459974,0.1988326894732122,0.3643645147821025,0.3128087731606469,0.36092683507492684
animate_002_right.png,0.28367255711788864,0.1452737527651865,0.3357073645110641,0.33129032819910587,0.06765289084854031,0.27176674024569003,0.32178485442014715,0.15395648793894767,0.23424394520004366,0.13473682893758876,0.14171446368981044,0.19745252128549173,0.08347774224791715,0.23010120007932,0.28335112793269934,0.16776425073998336,0.1823702088072382,0.16915041425619337,0.1299166104224878,0.2143917115441204,0.13655779547462632,0.12522578724649036,0.02244584480519307,0.297783443529133,0.2561302216549006,0.3151966028521187,1.1102230246251565e-16,0.2577394356237207,0.18771679500768812,0.18031941655422057,0.31384699295013274,0.351543535069453,0.19845321209802058,0.13511462342841518,0.20042710162477773,0.299790735765153,0.14854645031091307,0.10849640893498025,0.2702323475276295,0.3459991612898017,0.26706531729906324,0.18445555423397675,0.10796696883858248,0.34175256998776427,0.18606442196471507,0.0478434198358878,0.19230076142880181,0.20551956449692865
animate_011_left.png,0.30272898758710065,0.2454639683565929,0.3233995009162163,0.3773162624229621,0.17106698964004075,0.09949763014608226,0.4704315592099626,0.2631184547982611,0.16074473147975044,0.3387786145891799,0.2695416830376758,0.2612941805515948,0.1563886384568054,0.3239011758141006,0.2969792728092717,0.31116499605060566,0.06771455815868355,0.28139191620995885,0.42836405998045446,0.18720590599557962,0.12775532842459825,0.38899480414831666,0.22349375498526047,0.07164074000856313,0.32486907306266455,0.3162991322149983,0.2577394356237207,0.0,0.0908195683654055,0.29740107822938133,0.3535702468074198,0.49132566008879086,0.11417798433109494,0.16326964848775227,0.06285709231893744,0.1109359016464273,0.4070057239596806,0.1694487456507917,0.3274980130880275,0.28179740918665264,0.04899309624079251,0.20855200003429408,0.2789733213999561,0.2619441456279693,0.4294503477285513,0.21243579156914694,0.03668982068252202,0.12855468474605902
animate_010_left.png,0.42946079482102617,0.33239280582720665,0.4202657548801516,0.494102515077085,0.1098397538873892,0.08244719741553985,0.546534111424178,0.20064356179555776,0.12707882901970047,0.362926679881972,0.2247094890165241,0.21265589208646618,0.08797071011392299,0.32165505478774536,0.44344073502446624,0.3619483979601922,0.045377951413719364,0.277882344010273,0.38380647753547104,0.20013669252771327,0.04083571032862354,0.36938838667042695,0.181978810725833,0.1087154974495963,0.33746799017112483,0.452948408203259,0.18771679500768812,0.0908195683654055,0.0,0.2796259531495161,0.4914614293354962,0.5528167331939577,0.01308049570243952,0.126876295580025,0.05714284572610839,0.10729725472278706,0.4051924170019041,0.06871096947557165,0.3384407095824894,0.3365130092738975,0.04175005939169674,0.16866503953001288,0.2847277878898786,0.3272769308303365,0.4545869302857901,0.13615627007106212,0.07842584201614555,0.13853660714507565
