,inanimate_008_right.png,inanimate_004_left.png,inanimate_005_left.png,inanimate_005_right.png,animate_004_left_pair.png,animate_005_left.png,animate_004_left.png,inanimate_004_left_pair.png,inanimate_011_right.png,animate_012_right.png,animate_003_left_pair.png,animate_006_right.png,inanimate_003_left_pair.png,inanimate_012_left.png,animate_007_left_pair.png,animate_010_left_pair.png,inanimate_007_left_pair.png,inanimate_010_left_pair.png,inanimate_003_right.png,animate_012_left.png,animate_001_right.png,inanimate_009_right.png,animate_009_left_pair.png,inanimate_010_right.png,inanimate_004_right.png,inanimate_009_left_pair.png,animate_007_right.png,inanimate_003_left.png,inanimate_002_left.png,animate_008_left.png,animate_009_left.png,inanimate_002_right.png,animate_002_left.png,animate_003_left.png,inanimate_009_left.png,inanimate_008_left.png,animate_002_right.png,animate_008_right_pair.png,animate_011_left.png,animate_010_left.png,inanimate_008_right_pair.png,inanimate_007_right.png,inanimate_012_right_pair.png,inanimate_007_right_pair.png,animate_012_right_pair.png,animate_007_right_pair.png,inanimate_010_left.png,inanimate_011_left.png,animate_010_right.png,inanimate_006_right_pair.png,animate_006_left.png,animate_007_left.png,animate_006_right_pair.png,animate_004_right.png,animate_009_right_pair.png,inanimate_008_left_pair.png,inanimate_009_right_pair.png,animate_008_left_pair.png,inanimate_001_right_pair.png,inanimate_001_right.png,animate_009_right.png,inanimate_007_left.png,animate_001_right_pair.png,inanimate_006_left.png,animate_003_right.png,inanimate_011_left_pair.png,inanimate_006_left_pair.png,animate_011_left_pair.png,animate_006_left_pair.png,animate_001_left.png,animate_003_right_pair.png,inanimate_002_left_pair.png,animate_002_left_pair.png,inanimate_003_right_pair.png,inanimate_012_right.png,inanimate_006_right.png,animate_004_right_pair.png,animate_011_right_pair.png,inanimate_001_left.png,inanimate_004_right_pair.png,inanimate_011_right_pair.png,animate_010_right_pair.png,animate_005_right_pair.png,inanimate_010_right_pair.png,inanimate_005_right_pair.png,animate_005_right.png,animate_011_right.png,inanimate_005_left_pair.png,inanimate_012_left_pair.png,animate_002_right_pair.png,animate_005_left_pair.png,inanimate_002_right_pair.png,animate_012_left_pair.png,inanimate_001_left_pair.png,animate_008_right.png,animate_001_left_pair.png
inanimate_008_right.png,0.0,1.062714725383711,1.043078419548423,0.48061794588938433,3.3149574583182684,2.7482127439895843,3.2956770587848507,1.5014917879546497,1.9976358096113918,2.6873782989939943,3.4706873693021905,2.763744592494459,1.7503608522851688,1.4990553513095293,2.8459340165948586,3.5086549672328577,1.6429421808368279,0.6997297378627771,2.0335954521545005,2.4017872796737185,2.706708347064191,1.1868297791365476,3.2124305828264683,0.9649698384506262,1.0055041796302457,1.9599580914950314,2.733397822254527,1.8953803056139507,1.8822994804510738,2.434177959226723,2.8736658839866904,1.7700636050404304,2.087570338165223,3.1137789240430487,1.3443517360450532,0.17760428335459122,2.3623852745091605,3.150619321547588,2.597807529169731,3.2136854048477317,1.3902865815131922,1.5931976586051926,1.7016856814396575,1.7150560448192254,3.375647614725786,2.914972707026322,1.329862393266575,2.3621287886007214,2.9868521673392183,2.192286170909361,2.5322481123156972,2.7686042280109264,3.127031817401594,3.3014029078213847,3.0938551191580843,1.302016078245737,1.9908763016957425,2.4686042835409587,1.4182539104832024,1.2533660761019454,2.947468120704396,1.9376667786137987,3.050404791698428,2.4827330527051936,3.351348838070597,2.6232620824304425,1.6983501183346934,2.465952370041391,3.62061709820772,2.4715979449431855,3.6996141592331977,2.136248249936067,2.735027100076009,1.6386180837994435,1.6196605699647466,2.5501508881832384,3.455469446801029,2.121435044478966,1.1829764135109797,1.4539804395351295,2.4558880203314915,3.1828061707619,3.369505681744268,0.544287601767278,0.992639434717502,2.601422103016801,2.5689211346201057,1.0156883310403804,2.062051427161557,3.009338836142582,3.2885504676962176,2.3211372521935303,3.4702545304372787,1.2442750750540201,2.7876774711589194,3.0906338903549813
inanimate_004_left.png,1.062714725383711,0.0,1.6115922235080853,1.1648382769177936,2.5100203198013626,1.8100514416953228,2.612923807876857,0.4421906671299943,1.5230210720551658,1.9920094232412835,2.7661494563724216,1.9872143264390527,0.7532738499627992,0.49713619584666585,2.2574711560934504,2.7399802470684653,1.1421607421691686,0.9643529809612457,1.173932192149523,1.7937140926100994,1.8813455984681193,1.2243676036280577,2.433044906702205,0.9545438417669839,0.06327338344457305,2.567221258184749,2.1684530734339194,0.9352922828201023,1.092840177717527,1.5457447212746303,2.171953581039692,1.004269598802441,1.1244167136907792,2.6375752236614445,1.3282578495457966,0.912405100663069,1.3854038337320043,2.223212812190341,2.137209233310043,2.528799980260988,1.895830415127675,0.9061668033341596,0.6534961996046144,1.1279155445033495,2.8733162082329353,2.3002607938777624,1.2407906377016682,1.7971052435627413,2.3774933070922595,2.0625411085953522,1.657902701646079,2.2751277212887526,2.1045590965400858,2.6746344651214593,2.3162557009177736,1.8485149814267574,2.418836985583153,1.7248800177839203,0.7657811860077892,0.36410425116072376,2.162235943625175,1.4054589059282248,2.126827511793952,2.2936340301972864,2.768954911048928,2.527376921665671,1.4206376760982065,1.7922789884373718,2.670884358735395,1.8081350028730105,3.1523250354529964,1.5554431773029862,1.707625661302041,0.7039310262265275,0.5908402778026204,2.394572943245082,2.684220818746519,1.3693467164936832,0.4404105288369167,0.5230486908306056,2.251716084166352,2.4569428828592077,2.3749709317771375,0.867720757413748,1.6653978830514842,1.6259696499865675,1.9696028875861582,1.7675358435286128,1.0597818394371177,1.9890334667792908,2.3469970226406205,1.729034244424879,3.0822297389696427,0.43969718746266,1.9264133201640865,2.229686201541303
inanimate_005_left.png,1.043078419548423,1.6115922235080853,0.0,0.5767024955149234,3.0501419618782095,2.761781918263019,2.874494845314334,1.981656446059792,2.7798308249783017,2.741981722339908,3.098764085413062,2.5481961160973308,2.064066059052179,2.0725884543779425,2.402384835373745,3.236032607959504,1.9953993152782787,1.7135721496907164,2.0319496922426272,2.4042085586815944,2.626855787600372,0.6799885978771186,3.1050587893990516,1.6667307150548485,1.5770314050614191,1.6045378905160503,2.254240726472675,2.083239466918608,2.5040018515726468,2.539861202656617,2.531987763031875,2.3686184753108384,2.205485529233912,2.4995787789792767,0.7571490122154052,1.0127032912202318,2.53238013206498,3.364743168351597,2.030920886414162,2.814701127925763,1.9310233559610164,1.828640199918754,2.1498022705809494,1.6710733928529315,3.680187892376083,2.505829776264313,2.050483743944591,3.0802270401935847,2.5499480011907263,2.4742793665796317,2.437545647028249,2.2106715631923617,3.2555595869588876,2.816957542989045,2.992066020646985,1.6885064594412558,1.3815298662278035,2.7171002055177578,2.04852202235355,1.9346770993023754,2.7206270701744475,1.992920836637023,3.3788873534950477,2.2909593531612558,2.8224787700042433,3.534508075427203,2.043206256352467,2.158583248136374,3.548211895011621,2.146396243318555,3.108845289729984,2.781987225533387,2.9446493841528887,1.8575148571929763,2.0374266488890416,2.3975303197605857,3.121369774512273,1.9630956431372297,1.9366551190021064,2.062449168371495,3.3253022286214953,2.8879551497764093,3.6480717211498352,1.5486362711250279,0.9250104863993961,2.7225611559776,2.1509531900183236,1.304857653253724,2.6565855772841545,3.361861268802198,3.5054267768998892,2.941924027791099,3.7032997869291986,1.896075201528273,2.747748588945328,2.981319237452589
inanimate_005_right.png,0.48061794588938433,1.1648382769177936,0.5767024955149234,0.0,3.077856829840758,2.625768547740212,2.994042831213742,1.582857480012119,2.2789859844626097,2.6061457161224446,3.1958350748527615,2.533420402957868,1.7512357887741423,1.6381090975494834,2.5347068418914844,3.2763887117199726,1.665849147844374,1.1426458505748762,1.8797290310869499,2.292942026894923,2.5471023956718746,0.7752675051961206,3.0552493879536273,1.1813534405585624,1.119368378172393,1.7775406184052234,2.403009091931874,1.8288467112180409,2.0715305722887956,2.356147468134256,2.5996822130252393,1.9450065823872669,1.9958424016418723,2.7389719592489934,0.927500328532959,0.4406710586738832,2.308032495179014,3.1398872325604685,2.2323608033453017,2.9218818277838343,1.6087598819890927,1.5424097411723219,1.77289265154415,1.5304436982934428,3.4473844967462166,2.6196703663524965,1.5750058600178298,2.607475608151807,2.6803910551419077,2.220299728182713,2.3522279091654514,2.4095505786996756,3.058802386412367,2.9751476825280934,2.937222767881941,1.4333633119278237,1.6842883680387648,2.476599642705929,1.605196307143848,1.451456761349545,2.7240101445652742,1.8163118971463754,3.096650306665787,2.2844957556928978,3.0106485580231994,3.0068392308848733,1.730682655937626,2.198552198661357,3.46846519458032,2.196446491699624,3.3392668140020776,2.3574005417475057,2.7049976638107682,1.5839806695181666,1.6721572525900037,2.3744033135820386,3.1889426999814208,1.9002367513215739,1.424479459121299,1.608383298169178,2.8071675280891126,2.9379133857796442,3.388129640105109,0.9744847706887492,0.8544349681081997,2.5277331109053534,2.254272465976892,1.0861907712074874,2.223344653397964,3.0586576027401313,3.279914531334982,2.5317184891617597,3.5169150933575613,1.42870819628188,2.646985468084318,2.9217541884635985
animate_004_left_pair.png,3.3149574583182684,2.5100203198013626,3.0501419618782095,3.077856829840758,0.0,0.9126874562343987,0.5309862533882449,2.2511202668672046,3.5347772975804714,1.7173431017953207,0.5169287564586204,1.120600912453778,1.8908085424522885,2.4075046755327536,0.8277332116951411,0.5401945066615637,2.773154085096327,3.4351930662075123,1.4890782040788975,1.7600494263507809,0.9100699829996288,2.4280396414951015,1.0878010691284665,3.2511892717386632,2.555377469798153,3.754469769601382,0.9348352909903757,1.7759047345655725,2.61122846199993,1.3562798320629361,0.5405507987538843,2.568927378748579,1.4404581374958498,1.185469332985051,2.297817470536482,3.1416414590650965,1.3976124014171305,1.6996400810427272,1.2448909603226983,0.45864507281209677,3.827417048877069,2.339395052614825,2.1297257085217343,2.0662413989964983,3.1322177873008488,0.7682895201890934,3.475678716676553,3.5545728202847138,0.738922745563167,3.60805885291445,0.8994485447820585,1.1188560325177046,1.360834289558417,0.750329208515758,1.0708566346013788,3.6718174060644557,3.240297088584157,2.018628116861034,2.6565881841032066,2.6496714327489825,0.44703220226653734,2.4096153128939037,2.027067493316247,3.058766738922459,0.8642608651785393,4.731603773515608,3.104569595060484,0.9004223504956728,0.7720539110833028,0.9056058079689203,1.1530701742429768,2.9697676154609733,1.4113966313909312,1.8323382903383525,2.102517123383892,3.2392057673467507,0.4067925988051979,1.3426520654536704,2.8308559456970763,2.5837356766958712,4.376596260069588,0.5408865599806401,1.8486415285182733,3.3319702879687454,3.328628797036035,1.2129674364123668,1.1359858646496797,3.649824285107924,2.464386406166001,1.9093708315510436,1.7288900556890836,2.992435035400297,3.329008262358746,2.613058125022963,0.9217920719742048,0.6269946334171819
animate_005_left.png,2.7482127439895843,1.8100514416953228,2.761781918263019,2.625768547740212,0.9126874562343987,0.0,1.3080369478389495,1.4713956131866115,2.792237778293156,1.2130004138301966,1.2733791067137052,1.1809470351938012,1.0964066066418672,1.592197085479787,1.2264320911352184,1.1127991506287296,2.243882580810369,2.7200661478530668,1.0163755383608915,1.2835762192233298,0.4785802224449916,2.1389689920285764,0.973415522831111,2.6332656079736636,1.8591580044587968,3.4653043341837884,1.3051751593912035,1.1430751723654133,1.738159587757776,0.5776812313882552,0.9430765354181716,1.7156667316444536,0.7181218442853128,1.7760589357206003,2.0584453068506496,2.572475900373414,0.5096272818135719,1.0299695044714858,1.5509080143034504,1.1898258223383538,3.2069985627365196,1.8162456167207557,1.3074670774551231,1.702968102466026,2.5626674618366057,1.1690035252535786,2.834159892726384,2.835111840537306,1.2355043358937559,3.186653833519171,0.5387100814908856,1.5279802166117813,0.8934373228159613,1.4906371614031246,0.8963414784329932,3.107596206198849,3.065697635803016,1.3064156776473856,1.8538485151053332,1.8647202608044078,0.6664384621026912,2.051218922392387,1.261767649303842,2.921445251762498,1.6092263867508645,3.9646227247414054,2.6139921930714416,0.9054513064586798,0.924303932133743,0.9457975090795356,1.972226276250804,2.1242797846047976,0.5451321137071234,1.1239833131658865,1.302117346876543,3.083053400673685,1.2210754918548932,1.0614037545011048,2.0644423134299097,1.8262590263498337,3.6255733799478693,0.9854999645444532,1.1708925134919,2.646020294548349,2.8981668156462352,0.30076104368216094,1.340246938212398,3.135884582099215,1.5968414665666177,1.0854681577749505,1.0950144168677987,2.153117357799198,2.8326632413266615,1.8277619563463348,0.40310459341252713,0.515976392584719
animate_004_left.png,3.2956770587848507,2.612923807876857,2.874494845314334,2.994042831213742,0.5309862533882449,1.3080369478389495,0.0,2.430027383021416,3.689480595512288,2.021754097735579,0.5725906818084304,1.078192119249738,2.102826892695704,2.6095565461799795,0.6337450980393047,0.859250726933851,2.790671941106256,3.5208407292933708,1.5668438957939224,1.9820764552671648,1.2414961679736196,2.276895269932707,1.4612127391679028,3.27300537085561,2.6534587005867096,3.6416701059958454,0.6302225586687966,1.9124339350463861,2.8961568758212075,1.6903889461624542,0.4990919964702805,2.833299260592992,1.6509528265187245,0.6885275033423794,2.1317155377387156,3.130344710387952,1.7291156636404676,2.1720711037041656,0.8913307480038105,0.24158211992889236,3.8932218927978135,2.3646902533424408,2.3510632896356203,2.0091962269888843,3.4720922935799514,0.6653888337343089,3.519898306101739,3.725537424137706,0.5514950585668951,3.549463332662747,1.0919885129381055,0.7299929036452261,1.7325977684841036,0.21954783687707083,1.4330506704717776,3.7037265912335173,3.080131420611245,2.3479011359330957,2.8593932959136996,2.814944089959339,0.7426364870927323,2.3577290813732685,2.4841279593272776,2.8616252370892825,0.3719321035954737,4.880538347875642,3.0844953789519627,0.8797420266876484,1.2511065476058032,0.8530459403642549,0.6874392106185033,3.2709699686928557,1.8231652082247423,1.9874838966301764,2.3056383161932095,3.049190789766827,0.3813073544092687,1.3331658392203527,2.9751006095003296,2.740064901186897,4.524346367246958,0.7563591389532539,2.3517244599297653,3.396381336213138,3.2600065072477284,1.5951815024859093,0.8801693427324135,3.6265262687800086,2.7477983956505665,2.370264527689121,2.218307952590061,3.3139316118930324,3.6225196491510836,2.7840461333293733,1.305083610314588,1.084060094664735
inanimate_004_left_pair.png,1.5014917879546497,0.4421906671299943,1.981656446059792,1.582857480012119,2.2511202668672046,1.4713956131866115,2.430027383021416,0.0,1.5400558727364018,1.7706695823773124,2.5519932710852142,1.796616992771036,0.41772236508766203,0.22754687079753017,2.1321169165888123,2.4833720195014775,1.2383309042691697,1.313929090993994,0.9875496330961855,1.6403716057344195,1.6107874769521056,1.5039452799734163,2.160172494865495,1.2812236093867804,0.49650409394918843,2.8719827688482122,2.0705069114700123,0.6890116450667012,0.8772428870832756,1.2349681053014625,1.9894592281406178,0.8242702184484528,0.8161274160070324,2.5677035454247354,1.5688453839820073,1.3490352937305732,1.018982395007691,1.8487816731678675,2.1014891499129833,2.3416563104915693,2.1818660115103734,0.9417690035173947,0.22289270395419047,1.1713382036750026,2.69950226206772,2.154051161082011,1.4850671903876862,1.740963288859678,2.2339772032601295,2.221936428237725,1.3958498956345287,2.212335289281786,1.7165726683361069,2.5232426493716744,2.0486154297026786,2.1512312641000024,2.683087327342168,1.479946235787035,0.7499437898262218,0.4164497083606273,1.9199349785188453,1.4424182635405285,1.7500908911296138,2.417544511147194,2.634530936005571,2.630665616705528,1.58018229711582,1.6487190804880034,2.3162775934841493,1.6718744434478976,3.025433261024784,1.4166314036317347,1.293589201759903,0.49431542992948746,0.21916842045076015,2.527416458022728,2.4502619411218123,1.2399099418464166,0.5935313127291477,0.44742524817413437,2.3293158861704444,2.234421910898028,1.9586497396221239,1.2541812234735417,2.025096924631168,1.2559717041832636,1.8803752549785315,2.131211049582196,0.6900714582177914,1.5596215890875598,1.9622516861574641,1.5662469510272092,2.957865594692425,0.4928042002076828,1.627843064457599,1.9274392489143404
inanimate_011_right.png,1.9976358096113918,1.5230210720551658,2.7798308249783017,2.2789859844626097,3.5347772975804714,2.792237778293156,3.689480595512288,1.5400558727364018,0.0,3.265205580748403,3.925802939152842,2.7597675068026546,1.9311784799869354,1.518785446005848,3.5222278504937394,3.870647814573778,1.180677330859622,1.623816795372963,2.134525962949232,3.165413016570809,3.064145446069176,2.476207758421891,3.621359307870176,1.1476532972767908,1.5397176710779397,3.894576517380069,3.379561197501036,1.7916257262243456,1.9456770680434652,2.6967620883713113,3.3361122360357642,1.974492281653446,2.169390494265587,3.808987943663646,2.645408060696818,1.9679757240518596,2.3987391635566992,3.1167563110195196,3.352979535942155,3.666228130406581,2.9241863127899967,1.4581378317224567,1.6608812222039653,1.921631613154181,3.9372666129578597,3.5709463894703974,0.8523861104681515,0.4045634877837374,3.623852019156161,1.5552581585645529,2.6493231182849972,3.4835326532480573,2.57956073532359,3.7641952532149756,3.5179347396262246,2.9913355474054857,3.8424040117375875,2.895510777072092,1.895393168336028,1.387801827235198,3.30251971836883,1.7276278772163842,2.9330656665563684,2.413654572050507,3.9189898582748244,1.2047918817953513,1.237089556352718,3.034599253395287,3.430879791863998,3.040510714821703,4.287527596266369,2.3724329225983958,2.462436340272191,2.000840132044984,1.7403886877924495,2.4098160390510164,3.639722277362527,2.404206241421398,1.1629455688244645,1.1031273040688192,0.8418551944706648,3.6555179503856197,3.0413340109095794,1.6302526309584489,2.9293503263907588,2.5809272234089087,3.016963312962486,2.897445058069384,1.3683452356817813,2.5804358168997896,3.190327205638482,2.531157587043788,4.233104586320599,1.6172174768249006,3.0554826965727817,3.301469358117906
animate_012_right.png,2.6873782989939943,1.9920094232412835,2.741981722339908,2.6061457161224446,1.7173431017953207,1.2130004138301966,2.021754097735579,1.7706695823773124,3.265205580748403,0.0,1.7168569137985215,2.2418204576617446,1.3900944491241625,1.7695633659877155,1.603858297185874,1.5079005173822317,2.8928228490567975,2.6166554202608365,1.8327215453489656,0.3573726192455644,0.8671847266173902,2.322018371469958,0.8086574472991462,2.943549129246329,2.009650461718342,2.837862612040913,1.8333008699722024,1.8822271469994831,1.5382352928443566,0.7481300473040587,1.5829110343074506,1.4830381635457341,1.4381538685583446,2.2941061612110505,2.202009908106502,2.52112378964589,1.1118581603941065,0.9577420233783902,2.0387919351245865,1.7996347508032493,2.5860699763253034,2.4715358755678785,1.6196270906428012,2.3942919567983063,1.4709259080610948,1.4920941873437261,3.2203095046491597,3.426460427311638,1.6259815013851633,3.8833735882612035,1.5640643763088313,2.0282713415574194,2.0372790614440057,2.16731623126797,0.7385550024742317,2.4985223796109604,2.537717006970998,0.5138476324254685,1.6270985279762238,1.9899739813619268,1.3196936466242106,2.8431046609094532,1.0873253873356812,3.730968368816401,2.160784597680226,4.29531585271629,3.245309710183466,1.4330732209234032,1.9113222790746391,1.4961541739847304,2.492867660072344,1.6045664077366517,1.381769392067864,1.4312569637738402,1.5545870600483689,3.89120857826079,2.103029427439334,1.8568114725786888,2.2536138889012114,2.214095326830819,4.0260437166085286,1.3429910291127227,1.424596446159816,2.5825068282649717,2.505698458636422,1.1420943203213283,2.1107220763999908,2.671905918677292,2.005130899396708,1.4673497847215224,1.093820413633406,1.573132740366612,1.6610604493067254,1.815780499591168,0.8801279239652571,1.155495446223661
